inc_log,yhat,se,lowerci_hi,upperci_hi
8.5271435,.46852487,.0082352953,.452384,.48466575
8.546752,.4646813,.0082538184,.44850409,.48085847
8.5659838,.46091154,.0082735615,.44469565,.4771274
8.5848522,.45721301,.0082944389,.44095621,.47346982
8.6033707,.45358309,.0083163688,.43728331,.46988288
8.6215534,.45001897,.0083392775,.43367428,.46636364
8.639411,.4465186,.0083630942,.43012723,.46290997
8.6569548,.44307971,.0083877528,.42664003,.45951942
8.6741972,.43969992,.0084131928,.42321035,.45618948
8.6911469,.43637753,.0084393574,.41983667,.45291835
8.7078133,.43311062,.0084661897,.4165172,.44970405
8.7242069,.42989719,.0084936442,.41324997,.44654444
8.7403364,.42673555,.0085216714,.41003338,.44343773
8.7562103,.42362401,.0085502286,.40686586,.44038215
8.7718353,.42056125,.0085792728,.40374619,.43737632
8.78722,.41754559,.0086087668,.40067273,.43441847
8.802372,.41457555,.0086386763,.39764407,.43150705
8.8172979,.41164982,.0086689647,.39465895,.42864069
8.8320036,.40876728,.0086996015,.39171636,.42581818
8.8464966,.40592641,.0087305568,.38881484,.42303798
8.8607826,.40312612,.0087618036,.38595328,.42029893
8.8748674,.40036526,.0087933159,.38313067,.41759983
8.8887568,.39764273,.0088250684,.38034591,.41493952
8.9024553,.39495757,.0088570369,.37759811,.41231704
8.9159689,.39230868,.008889203,.37488618,.40973121
8.9293032,.38969496,.0089215469,.37220904,.40718088
8.942461,.38711581,.0089540444,.3695662,.40466541
8.9554482,.38457012,.0089866826,.36695653,.40218368
8.9682684,.38205713,.0090194428,.36437935,.39973491
8.9809275,.37957573,.009052312,.36183354,.39731795
8.9934273,.37712556,.0090852715,.35931876,.39493239
9.0057735,.37470549,.0091183111,.35683393,.39257705
9.0179682,.37231517,.0091514131,.3543787,.39025161
9.0300169,.36995339,.0091845719,.35195199,.38795483
9.0419216,.36761987,.0092177717,.34955338,.3856864
9.0536861,.36531386,.0092510022,.34718221,.38344547
9.0653143,.36303455,.0092842542,.34483773,.38123134
9.0768089,.3607814,.0093175201,.3425194,.3790434
9.0881729,.35855386,.0093507878,.34022665,.37688109
9.0994091,.35635141,.009384051,.33795899,.37474379
9.1105204,.35417339,.0094173001,.33571583,.37263098
9.1215096,.35201934,.0094505297,.33349663,.37054205
9.1323786,.34988883,.0094837295,.33130106,.3684766
9.1431313,.34778112,.0095168976,.32912835,.36643392
9.1537704,.34569567,.0095500294,.32697797,.36441338
9.1642962,.34363246,.0095831109,.3248499,.36241502
9.1747131,.34159055,.0096161449,.32274327,.36043787
9.1850224,.33956978,.0096491221,.32065785,.35848171
9.1952267,.33756956,.0096820407,.31859311,.35654601
9.205328,.33558956,.0097148949,.31654871,.35463038
9.2153282,.33362934,.0097476812,.31452423,.35273445
9.2252293,.33168858,.0097803939,.31251934,.35085779
9.235033,.32976687,.0098130312,.31053367,.34900007
9.2447414,.32786387,.0098455884,.30856687,.34716088
9.2543573,.32597899,.0098780664,.30661833,.34533966
9.2638807,.32411224,.0099104568,.3046881,.34353638
9.2733154,.32226288,.0099427635,.30277544,.34175035
9.2826614,.32043093,.0099749779,.30088031,.33998153
9.2919207,.31861597,.0100071,.29900241,.33822951
9.301095,.31681764,.010039127,.29714131,.33649397
9.3101854,.31503576,.010071057,.29529685,.33477467
9.3191948,.31326979,.01010289,.29346848,.33307108
9.3281231,.31151968,.010134622,.2916562,.33138317
9.3369732,.30978492,.010166256,.28985941,.32971042
9.3457451,.30806547,.010197784,.28807819,.32805279
9.3544407,.30636102,.010229209,.28631213,.32640988
9.3630619,.30467111,.01026053,.28456083,.32478139
9.3716087,.3029958,.010291741,.28282434,.32316723
9.3800831,.30133468,.010322846,.28110227,.32156709
9.3884869,.29968739,.010353844,.27939424,.31998056
9.3968201,.29805395,.010384731,.27770025,.31840765
9.4050846,.29643396,.010415508,.27601993,.31684798
9.4132814,.29482725,.010446176,.27435312,.31530139
9.4214115,.29323363,.010476733,.27269959,.31376764
9.4294758,.29165289,.010507176,.27105922,.31224659
9.4374762,.29008469,.010537509,.26943156,.31073782
9.4454126,.28852901,.010567729,.26781663,.30924138
9.4532862,.28698567,.010597834,.26621428,.30775705
9.4610987,.28545427,.010627829,.26462412,.30628446
9.4688511,.28393468,.010657711,.26304597,.30482343
9.4765434,.28242686,.010687479,.26147979,.30337393
9.4841766,.28093064,.010717131,.25992543,.30193582
9.4917526,.27944562,.010746672,.25838253,.30050871
9.4992714,.2779718,.010776099,.25685105,.29909256
9.5067348,.27650884,.010805415,.25533062,.29768708
9.514142,.27505693,.010834614,.25382146,.29629236
9.5214949,.27361563,.0108637,.25232318,.29490811
9.5287943,.27218482,.010892673,.2508356,.29353407
9.5360403,.2707645,.010921532,.24935868,.29217032
9.5432348,.26935425,.010950279,.2478921,.2908164
9.5503778,.26795411,.010978915,.24643582,.28947237
9.5574703,.26656386,.011007437,.24498968,.28813803
9.5645123,.26518351,.011035845,.24355367,.28681338
9.5715055,.26381272,.011064144,.2421274,.28549805
9.5784492,.26245165,.011092326,.24071108,.2841922
9.5853462,.26109973,.011120402,.23930414,.2828953
9.5921955,.25975716,.011148365,.23790675,.28160754
9.5989981,.25842375,.011176216,.23651876,.28032872
9.6057549,.2570993,.011203959,.23513994,.27905867
9.6124668,.25578365,.011231594,.23377012,.27779716
9.619133,.25447696,.011259114,.23240951,.27654442
9.6257563,.25317869,.011286531,.23105749,.27529988
9.6323347,.2518892,.011313834,.2297145,.27406392
9.6388712,.25060794,.011341033,.22837994,.27283597
9.6453638,.24933529,.011368118,.22705418,.2716164
9.6518164,.24807048,.011395104,.22573648,.27040449
9.658226,.24681409,.011421977,.22442742,.26920074
9.6645956,.24556553,.011448746,.22312641,.26800466
9.6709251,.24432485,.01147541,.22183345,.26681623
9.6772137,.24309219,.011501964,.22054875,.26563564
9.6834641,.24186702,.011528418,.21927173,.26446229
9.6896753,.24064951,.011554766,.21800257,.26329643
9.6958485,.23943946,.011581012,.2167411,.26213783
9.7019835,.2382369,.011607153,.2154873,.26098651
9.7080803,.23704183,.011633188,.21424119,.25984246
9.7141418,.23585366,.011659128,.21300219,.25870514
9.7201653,.23467298,.011684959,.21177088,.25757506
9.7261534,.2334992,.011710693,.21054667,.25645173
9.7321062,.23233235,.011736327,.20932958,.25533512
9.7380228,.23117261,.011761857,.20811978,.2542254
9.7439051,.23001958,.011787289,.20691691,.25312224
9.749753,.22887328,.011812623,.20572098,.2520256
9.7555676,.22773354,.011837861,.20453176,.25093532
9.7613478,.22660053,.011862997,.20334947,.24985157
9.7670946,.22547404,.011888036,.20217392,.24877417
9.772809,.22435392,.011912979,.20100492,.24770294
9.778491,.22324017,.011937827,.19984245,.24663788
9.7841406,.22213276,.011962578,.19868654,.24557897
9.7897587,.22103152,.011987234,.19753698,.24452606
9.7953453,.21993645,.012011795,.19639376,.24347913
9.8009014,.21884736,.012036265,.19525671,.242438
9.806426,.21776444,.012060638,.19412602,.24140285
9.8119202,.2166875,.012084916,.19300149,.24037351
9.8173847,.21561636,.012109105,.19188295,.23934977
9.8228197,.21455102,.012133203,.19077037,.23833165
9.8282251,.21349145,.012157208,.18966377,.23731914
9.833601,.2124377,.01218112,.18856314,.23631226
9.8389492,.21138936,.012204947,.18746811,.23531063
9.8442678,.21034682,.012228679,.18637906,.23431459
9.8495588,.2093097,.012252324,.18529558,.23332381
9.8548222,.208278,.012275882,.18421772,.23233829
9.8600578,.20725173,.01229935,.18314545,.23135801
9.8652668,.20623069,.012322735,.18207857,.2303828
9.8704481,.20521507,.012346028,.18101729,.22941284
9.8756027,.20420468,.012369236,.17996141,.22844793
9.8807306,.20319952,.012392357,.17891094,.22748809
9.8858328,.20219941,.012415393,.17786568,.22653313
9.8909092,.20120434,.012438346,.17682564,.22558306
9.8959589,.20021452,.01246121,.17579101,.22463804
9.9009848,.19922937,.012483996,.17476119,.22369756
9.9059849,.19824927,.012506696,.1737366,.22276194
9.9109592,.19727421,.01252931,.17271721,.2218312
9.9159098,.19630383,.012551844,.17170267,.22090499
9.9208364,.19533812,.0125743,.17069294,.21998329
9.9257383,.19437727,.012596671,.16968824,.21906629
9.9306164,.1934211,.012618962,.16868839,.2181538
9.9354706,.19246958,.012641172,.16769335,.21724583
9.9403019,.19152257,.012663304,.16670296,.2163422
9.9451094,.19058022,.012685355,.16571739,.21544306
9.949894,.18964237,.012707327,.16473646,.21454827
9.9546556,.18870901,.01272922,.16376019,.21365781
9.9593954,.18777993,.012751038,.16278835,.21277151
9.9641123,.18685535,.012772776,.16182116,.21188952
9.9688072,.18593505,.012794439,.16085842,.21101169
9.9734802,.18501908,.012816025,.15990013,.21013802
9.9781313,.18410738,.012837534,.15894628,.2092685
9.9827604,.1832,.012858966,.15799689,.20840311
9.9873686,.18229672,.012880324,.15705176,.2075417
9.9919558,.18139756,.01290161,.15611087,.20668425
9.9965219,.18050252,.01292282,.15517426,.20583078
10.001068,.17961138,.01294396,.1542417,.20498109
10.005592,.17872457,.012965021,.15331359,.20413554
10.010098,.17784148,.012986015,.15238936,.20329361
10.014582,.17696251,.013006933,.15146939,.20245562
10.019046,.17608747,.013027779,.15055348,.20162144
10.02349,.17521635,.013048553,.14964165,.20079103
10.027915,.17434897,.013069259,.14873369,.19996424
10.03232,.1734855,.013089892,.14782979,.19914122
10.036706,.17262578,.013110455,.14692977,.1983218
10.041073,.17176981,.01313095,.14603361,.197506
10.045421,.17091757,.013151375,.14514135,.19669378
10.04975,.17006887,.013171733,.14425275,.195885
10.05406,.16922411,.013192018,.14336823,.19508
10.058352,.16838272,.013212241,.1424872,.19427823
10.062626,.16754505,.013232393,.14161004,.19348007
10.066881,.16671094,.013252478,.14073656,.19268532
10.071118,.1658804,.013272495,.13986678,.19189401
10.075337,.16505338,.013292446,.13900067,.1911061
10.079539,.16422975,.013312332,.13813806,.19032145
10.083724,.16340947,.013332156,.13727893,.18954001
10.087891,.16259275,.013351911,.13642348,.18876201
10.09204,.16177939,.013371602,.13557154,.18798725
10.096172,.16096941,.013391227,.13472308,.18721573
10.100287,.16016278,.013410789,.13387811,.18644744
10.104385,.15935951,.013430286,.13303663,.18568239
10.108467,.15855943,.013449721,.13219845,.18492039
10.112533,.15776251,.013469096,.13136357,.18416145
10.116581,.15696897,.013488405,.13053219,.18340576
10.120613,.15617861,.013507652,.1297041,.18265311
10.124629,.15539142,.013526837,.12887931,.18190354
10.128629,.15460742,.013545961,.12805782,.18115701
10.132613,.1538264,.013565026,.12723944,.18041335
10.136581,.15304856,.01358403,.12642434,.17967276
10.140534,.1522737,.013602974,.12561236,.17893505
10.144471,.15150203,.013621856,.12480368,.17820038
10.148393,.15073335,.013640678,.12399811,.1774686
10.152299,.14996767,.013659443,.12319565,.17673968
10.15619,.14920497,.013678147,.12239629,.17601365
10.160066,.14844526,.013696793,.12160004,.17529048
10.163927,.14768836,.013715384,.12080669,.17457001
10.167773,.14693445,.013733914,.12001646,.17385241
10.171604,.14618352,.013752385,.11922934,.17313769
10.175422,.14543521,.013770805,.11844493,.17242549
10.179224,.1446899,.013789164,.11766364,.17171617
10.183011,.14394759,.013807462,.11688545,.1710097
10.186785,.14320788,.013825709,.11610998,.17030577
10.190544,.14247097,.013843899,.11533743,.16960452
10.19429,.14173669,.013862037,.1145676,.16890578
10.198021,.1410054,.013880114,.11380088,.16820993
10.201738,.14027672,.013898139,.11303687,.16751657
10.205442,.13955066,.013916111,.11227559,.16682574
10.209132,.13882741,.013934025,.11151722,.16613759
10.212809,.13810676,.013951886,.11076158,.16545196
10.216472,.13738875,.013969694,.11000865,.16476884
10.220121,.13667335,.01398745,.10925845,.16408825
10.223758,.13596056,.014005152,.10851097,.16341016
10.227381,.13525039,.014022799,.10776621,.16273457
10.230991,.13454264,.014040398,.10702398,.16206132
10.234589,.13383754,.014057943,.10628447,.16139059
10.238173,.13313502,.014075434,.10554768,.16072237
10.241744,.13243495,.014092875,.10481342,.16005647
10.245302,.13173749,.014110262,.10408188,.1593931
10.248849,.13104227,.014127603,.10335268,.15873188
10.252382,.13034968,.01414489,.1026262,.15807316
10.255903,.12965952,.014162126,.10190225,.15741678
10.259412,.12897177,.014179313,.10118084,.15676272
10.262909,.12828629,.014196453,.10046174,.15611082
10.266393,.12760341,.014213537,.099745385,.15546143
10.269865,.12692277,.014230576,.099031359,.15481418
10.273326,.12624438,.014247568,.098319657,.1541691
10.276773,.12556861,.014264505,.09761069,.15352653
10.28021,.12489489,.0142814,.096903861,.15288591
10.283635,.1242236,.014298243,.096199565,.15224765
10.287047,.12355475,.014315035,.095497794,.1516117
10.290449,.12288795,.014331785,.09479817,.15097773
10.293839,.12222339,.014348487,.09410087,.15034591
10.297217,.12156127,.014365138,.093406111,.14971642
10.300585,.1209012,.014381746,.09271349,.1490889
10.30394,.12024356,.014398302,.092023402,.14846371
10.307284,.11958797,.014414815,.091335453,.14784048
10.310618,.11893445,.014431285,.090649642,.14721924
10.31394,.11828335,.014447703,.089966364,.14660032
10.317251,.1176343,.014464078,.089285232,.14598337
10.320552,.11698732,.014480408,.088606238,.1453684
10.323841,.11634257,.014496692,.087929584,.14475557
10.32712,.11569989,.01451293,.087255068,.14414471
10.330388,.11505926,.014529126,.086582698,.14353582
10.333645,.11442088,.014545273,.08591266,.14292909
10.336892,.11378436,.014561381,.085244574,.14232415
10.340128,.11315008,.014577441,.084578827,.14172134
10.343354,.11251768,.014593461,.083915025,.14112034
10.346569,.11188752,.014609432,.083253562,.14052148
10.349774,.11125923,.014625364,.082594045,.13992442
10.352969,.11063299,.01464125,.081936672,.13932931
10.356154,.11000863,.014657098,.081281245,.13873601
10.359329,.10938632,.014672901,.080627963,.13814467
10.362494,.10876606,.014688659,.079976819,.13755532
10.365648,.10814768,.014704377,.079327628,.13696773
10.368793,.10753135,.014720051,.078680582,.13638212
10.371927,.1069169,.014735684,.078035489,.13579831
10.375052,.10630431,.014751277,.07739234,.13521628
10.378168,.10569359,.014766829,.076751135,.13463604
10.381273,.10508493,.014782337,.076112077,.13405778
10.384369,.10447813,.014797803,.07547497,.13348129
10.387456,.10387302,.014813233,.074839614,.13290642
10.390532,.10326996,.014828619,.074206404,.13233352
10.3936,.10266859,.014843968,.073574953,.13176224
10.396658,.10206927,.014859271,.072945639,.13119291
10.399707,.10147164,.014874538,.072318085,.1306252
10.402746,.10087588,.014889765,.071692474,.13005927
10.405777,.1002818,.014904954,.071068622,.12949497
10.408798,.099689581,.014920102,.070446722,.12893245
10.41181,.099099241,.014935209,.069826767,.12837172
10.414813,.098510578,.01495028,.06920857,.12781259
10.417807,.097923785,.014965309,.068592317,.12725525
10.420793,.09733849,.014980306,.06797763,.12669934
10.423768,.096755251,.014995257,.067365088,.12614541
10.426736,.096173503,.015010175,.066754103,.1255929
10.429694,.095593631,.015025052,.06614507,.12504219
10.432644,.095015436,.015039892,.065537795,.12449308
10.435585,.094438925,.015054694,.064932272,.12394559
10.438518,.093864098,.01506946,.064328499,.1233997
10.441442,.093290955,.015084188,.063726492,.12285542
10.444357,.092719495,.015098878,.063126236,.12231275
10.447265,.092149526,.015113536,.062527537,.12177151
10.450163,.091581427,.015128152,.061930794,.12123206
10.453053,.091014825,.015142735,.061335608,.12069404
10.455935,.090450093,.015157276,.060742375,.12015781
10.458808,.089886852,.015171784,.060150702,.11962301
10.461674,.089325108,.015186259,.059560589,.11908963
10.464531,.088765047,.015200696,.058972236,.11855786
10.46738,.088206671,.015215094,.058385637,.11802771
10.470221,.087649792,.015229461,.057800598,.11749899
10.473054,.087094404,.015243794,.057217117,.11697169
10.475879,.086540699,.015258089,.056635398,.116446
10.478696,.085988492,.01527235,.056055237,.11592175
10.481504,.085437968,.015286573,.055476833,.1153991
10.484305,.084888935,.015300763,.054899991,.11487788
10.487099,.084341399,.015314919,.054324709,.11435809
10.489884,.083795361,.015329042,.053750992,.11383973
10.492662,.083250813,.015343131,.053178832,.1133228
10.495432,.082707956,.015357182,.05260843,.11280748
10.498195,.082166404,.015371204,.052039396,.11229341
10.50095,.081626341,.015385193,.051471923,.11178077
10.503696,.081087969,.015399142,.050906204,.11126973
10.506436,.080550902,.015413063,.050341856,.11075995
10.509169,.080015332,.015426949,.049779065,.1102516
10.511893,.079481252,.015440801,.049217839,.10974467
10.514611,.07894849,.015454625,.04865798,.109239
10.517321,.078417405,.015468409,.048099879,.10873493
10.520023,.077887625,.015482165,.047543142,.10823211
10.522719,.077359162,.015495891,.046987772,.10773055
10.525407,.076832376,.015509577,.04643416,.10723059
10.528089,.076306708,.01552324,.045881718,.10673171
10.530762,.075782731,.015536863,.045331039,.10623442
10.533428,.075260058,.015550457,.044781722,.10573839
10.536088,.074738696,.015564021,.044233773,.10524362
10.538741,.074218638,.015577555,.043687191,.10475008
10.541387,.073700078,.015591055,.04314217,.10425799
10.544024,.073183015,.01560452,.042598713,.10376731
10.546657,.07266707,.015617961,.04205643,.10327771
10.549281,.072152622,.015631367,.041515708,.10278954
10.551899,.071639486,.015644742,.040976349,.10230262
10.55451,.071127653,.015658088,.040438361,.10181694
10.557114,.070617318,.0156714,.039901938,.10133269
10.559711,.070108101,.015684687,.039366685,.10084952
10.562302,.069600388,.015697937,.038832996,.10036778
10.564886,.069093794,.015711164,.038300477,.099887103
10.567463,.068588689,.015724355,.037769523,.099407859
10.570034,.068084709,.015737521,.037239738,.098929681
10.572598,.067582041,.015750656,.03671132,.098452762
10.575155,.067080863,.015763758,.036184467,.097977258
10.577706,.06658081,.015776832,.035658788,.097502835
10.580252,.066081882,.015789881,.035134278,.097029477
10.582789,.065584444,.015802898,.034611337,.09655755
10.585321,.065088131,.015815886,.034089562,.096086696
10.587846,.064593308,.01582884,.033569355,.095617265
10.590365,.064099424,.015841773,.03305012,.095148727
10.592877,.063607037,.015854672,.032532454,.094681621
10.595384,.063115768,.015867542,.032015957,.094215579
10.597884,.062625624,.015880389,.03150063,.093750611
10.600378,.062136784,.015893206,.030986676,.093286894
10.602865,.061649255,.015905991,.030474089,.092824422
10.605347,.061162848,.01591875,.029962674,.09236303
10.607821,.060677752,.015931478,.029452628,.091902874
10.610291,.060193587,.015944187,.028943555,.091443621
10.612754,.05971092,.015956858,.028436052,.09098579
10.615211,.059229184,.015969509,.027929522,.090528846
10.617662,.058748759,.015982131,.027424362,.090073161
10.620107,.058269642,.015994718,.02692057,.08961872
10.622546,.05779146,.016007287,.026417755,.089165166
10.624979,.05731459,.016019825,.025916308,.088712871
10.627406,.056838837,.016032336,.025416035,.088261634
10.629827,.056364205,.016044822,.024916936,.087811477
10.632243,.055890698,.016057279,.024419008,.087362386
10.634653,.055418313,.016069712,.023922253,.086914368
10.637056,.054947231,.016082114,.023426868,.086467594
10.639455,.054477088,.016094495,.022932459,.086021721
10.641847,.054008253,.016106844,.02243942,.085577086
10.644234,.053540353,.016119171,.021947358,.085133351
10.646615,.053073574,.016131472,.021456469,.084690683
10.64899,.052608103,.016143743,.020966949,.084249258
10.65136,.05214357,.016155992,.020478407,.083808728
10.653724,.051680155,.016168214,.019991038,.08336927
10.656082,.051217861,.016180409,.019504843,.082930885
10.658435,.050756693,.016192578,.01901982,.082493559
10.660783,.050296456,.016204726,.018535776,.082057133
10.663124,.049837526,.016216842,.018053101,.081621952
10.665461,.049379535,.016228937,.017571403,.081187665
10.667792,.048922475,.01624101,.017090682,.080754273
10.670117,.048466727,.01625305,.016611332,.080322124
10.672438,.048011914,.01626507,.016132958,.079890862
10.674752,.047558218,.016277064,.01565576,.07946068
10.677062,.047105461,.016289035,.015179538,.079031385
10.679366,.046653822,.01630098,.014704491,.078603156
10.681665,.046203122,.016312903,.014230421,.07817582
10.683959,.045753539,.016324798,.013757524,.077749558
10.686247,.045305081,.016336666,.013285803,.077324361
10.68853,.044857558,.016348515,.012815058,.076900057
10.690808,.044410966,.016360339,.012345291,.076476641
10.693081,.0439655,.016372137,.011876699,.076054297
10.695348,.043521151,.016383909,.011409281,.075633027
10.697611,.043077555,.016395664,.010942644,.075212464
10.699868,.042635076,.016407391,.010477182,.074792974
10.70212,.042193722,.01641909,.010012894,.074374549
10.704368,.041753113,.016430775,.0095493868,.07395684
10.70661,.041313626,.016442431,.009087055,.073540196
10.708847,.040875074,.016454065,.0086257011,.073124446
10.711079,.040437646,.016465671,.0081655225,.072709769
10.713306,.040000964,.016477261,.0077061243,.0722958
10.715528,.039565403,.016488824,.0072479015,.071882904
10.717746,.039130777,.016500365,.0067906566,.071470894
10.719958,.038697086,.016511882,.0063343905,.071059778
10.722165,.038264517,.016523374,.0058792988,.070649736
10.724368,.037832692,.016534846,.0054249889,.070240401
10.726566,.037401807,.016546298,.0049716574,.069831952
10.728759,.036972042,.016557723,.0045195012,.069424585
10.730947,.036543023,.01656913,.0040681264,.069017917
10.73313,.036115129,.016580509,.0036179272,.06861233
10.73531,.035687979,.016591871,.0031685096,.06820745
10.737483,.035261951,.016603205,.0027202675,.067803636
10.739653,.034836672,.016614523,.0022728071,.067400537
10.741817,.034412514,.016625812,.0018265222,.066998512
10.743977,.033989105,.016637085,.0013810192,.066597193
10.746132,.033566631,.016648334,.00093649508,.066196769
10.748282,.033145089,.016659562,.00049294968,.065797232
10.750428,.032724485,.016670767,.000050383136,.065398589
10.752569,.032304812,.016681949,-.00039120452,.065000832
10.754706,.031885892,.016693113,-.00083201,.064603791
10.756839,.031467903,.016704256,-.0012718365,.064207643
10.758966,.031050848,.016715374,-.001710684,.063812383
10.761089,.030634729,.016726471,-.0021485526,.063418008
10.763208,.030219357,.01673755,-.0025856385,.063024357
10.765322,.029805107,.016748602,-.003021549,.062631764
10.767432,.029391419,.016759641,-.0034568736,.06223971
10.769537,.028978851,.016770652,-.0038910224,.061848722
10.771638,.028567031,.016781645,-.0043243887,.06145845
10.773734,.028156146,.016792616,-.0047567757,.061069068
10.775826,.027746009,.016803568,-.0051883799,.060680397
10.777914,.027336806,.016814498,-.0056190048,.060292616
10.779998,.026928352,.016825411,-.0060488475,.059905551
10.782077,.026520832,.0168363,-.0064777103,.059519373
10.784151,.026114246,.016847167,-.0069055939,.059134085
10.786222,.025708409,.016858015,-.0073326947,.058749512
10.788287,.025303505,.016868841,-.0077588162,.058365826
10.790349,.02489935,.01687965,-.0081841545,.057982855
10.792407,.024495943,.01689044,-.008608711,.057600595
10.79446,.02409347,.016901206,-.0090322867,.057219226
10.79651,.023691744,.016911956,-.0094550801,.056838568
10.798554,.023290955,.016922683,-.0098768938,.056458801
10.800595,.022890911,.016933391,-.010297924,.056079745
10.802632,.022491615,.016944081,-.010718171,.055701405
10.804665,.022093255,.016954748,-.01113744,.055323951
10.806693,.021695644,.016965397,-.011555924,.054947209
10.808718,.021298777,.016976029,-.011973626,.054571182
10.810738,.020902848,.016986636,-.012390348,.054196045
10.812754,.020507665,.016997227,-.012806286,.053821616
10.814766,.020113232,.017007798,-.013221442,.053447902
10.816773,.019719731,.017018348,-.013635618,.053075079
10.818778,.019326791,.017028883,-.014049207,.052702788
10.820778,.018934788,.017039396,-.014461815,.052331392
10.822774,.01854353,.01704989,-.014873642,.051960703
10.824766,.018153021,.017060367,-.015284684,.051590726
10.826754,.017763447,.017070821,-.015694747,.051221639
10.828738,.017374434,.017081261,-.016104221,.050853088
10.830718,.016986355,.017091677,-.016512716,.050485428
10.832694,.016599024,.017102076,-.016920429,.050118476
10.834667,.016212253,.017112462,-.017327555,.04975206
10.836636,.015826417,.017122824,-.017733699,.049386535
10.8386,.01544133,.017133167,-.018139061,.049021721
10.840561,.01505699,.017143494,-.018543638,.048657618
10.842518,.014673398,.0171538,-.018947434,.048294228
10.844471,.014290553,.017164089,-.019350445,.047931548
10.84642,.013908456,.017174359,-.019752672,.047569584
10.848366,.013527106,.017184613,-.020154115,.047208328
10.850307,.013146506,.017194847,-.020554775,.046847787
10.852245,.012766652,.017205063,-.020954652,.046487954
10.854179,.012387546,.017215259,-.021353744,.046128836
10.856111,.012009,.017225444,-.021752249,.04577025
10.858037,.01163139,.017235605,-.022149773,.045412555
10.85996,.011254528,.017245747,-.022546515,.045055568
10.861879,.010878226,.017255876,-.022942668,.044699121
10.863795,.010502672,.017265987,-.023338038,.044343382
10.865707,.010127865,.017276078,-.023732625,.043988355
10.867616,.0097538065,.017286152,-.024126427,.043634042
10.86952,.0093804961,.017296206,-.024519445,.043280438
10.871422,.0090077454,.017306248,-.024911877,.042927369
10.873319,.0086359298,.017316265,-.025303327,.042575188
10.875213,.0082646757,.017326271,-.025694191,.042223543
10.877104,.0078939814,.017336262,-.026084466,.041872431
10.87899,.0075242226,.017346229,-.026473762,.041522209
10.880874,.0071550244,.017356183,-.026862469,.041172519
10.882753,.0067865737,.017366119,-.027250392,.040823542
10.884629,.0064188708,.017376035,-.027637532,.040475275
10.886502,.006051729,.017385939,-.028024085,.040127542
10.888371,.0056853346,.017395824,-.028409854,.039780524
10.890237,.005319688,.017405691,-.028794836,.039434213
10.892099,.0049546021,.017415542,-.029179234,.039088439
10.893958,.0045902645,.017425377,-.029562846,.038743373
10.895813,.0042266739,.017435191,-.029945673,.038399022
10.897665,.0038636446,.017444994,-.030327914,.038055204
10.899513,.0035013629,.017454777,-.030709371,.037712097
10.901359,.0031396421,.017464546,-.031090239,.037369523
10.9032,.0027786689,.017474297,-.031470325,.037027661
10.905038,.0024184436,.017484028,-.031849623,.03668651
10.906873,.0020587789,.017493747,-.032228336,.036345892
10.908705,.0016996751,.017503452,-.03260646,.03600581
