inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.003333,.26351252,.0086794989,.24650103,.28052405
10.007848,.26270196,.0086928299,.24566431,.27973959
10.012341,.26189512,.0087061292,.24483143,.27895883
10.016816,.26109174,.0087194014,.24400201,.27818143
10.021271,.26029193,.0087326439,.24317625,.27740759
10.025705,.25949574,.0087458557,.24235415,.27663729
10.03012,.25870311,.0087590357,.24153571,.2758705
10.034515,.25791392,.0087721879,.24072075,.27510709
10.038892,.25712818,.0087853102,.23990928,.27434707
10.043249,.25634584,.0087984037,.23910128,.27359039
10.047588,.25556675,.0088114683,.23829658,.27283689
10.051908,.25479126,.0088245003,.23749556,.27208695
10.056209,.25401902,.0088375043,.23669784,.27134022
10.060492,.25325003,.0088504786,.23590343,.27059665
10.064755,.2524845,.0088634212,.2351125,.26985648
10.069002,.25172201,.0088763377,.23432471,.26911932
10.073231,.25096279,.0088892234,.23354024,.26838535
10.077441,.25020683,.0089020785,.23275907,.26765457
10.081634,.24945411,.0089149028,.23198122,.266927
10.085809,.24870448,.0089276992,.23120651,.26620245
10.089967,.24795793,.0089404667,.23043494,.26548094
10.094108,.24721447,.0089532044,.2296665,.26476243
10.098231,.24647407,.0089659132,.22890121,.26404694
10.102339,.2457366,.0089785941,.22813888,.26333433
10.106428,.24500237,.0089912424,.22737987,.26262489
10.110501,.24427107,.0090038627,.22662382,.26191831
10.114558,.24354267,.0090164552,.22587074,.26121458
10.118599,.24281718,.0090290187,.22512063,.26051372
10.122623,.24209461,.0090415534,.22437349,.25981572
10.126631,.2413751,.0090540564,.22362949,.25912073
10.130623,.24065834,.0090665324,.22288828,.25842842
10.1346,.23994434,.0090789814,.22214986,.2577388
10.138559,.2392334,.0090913977,.22141458,.25705221
10.142505,.23852503,.009103789,.22068194,.25636813
10.146434,.23781958,.0091161495,.21995226,.25568691
10.150348,.23711686,.0091284821,.21922536,.25500837
10.154246,.23641689,.0091407858,.21850127,.25433248
10.15813,.23571965,.0091530606,.21777998,.25365931
10.161998,.23502515,.0091653066,.21706147,.25298882
10.165852,.23433322,.0091775255,.21634561,.25232086
10.16969,.23364404,.0091897156,.21563253,.25165555
10.173514,.23295741,.0092018787,.21492207,.25099277
10.177324,.23227336,.0092140138,.21421422,.2503325
10.181119,.23159204,.0092261191,.21350919,.24967492
10.1849,.23091313,.0092381993,.2128066,.24901967
10.188666,.23023696,.0092502488,.21210681,.24836712
10.192419,.22956318,.0092622722,.21140946,.2477169
10.196157,.22889197,.0092742676,.21071474,.24706919
10.199882,.22822332,.0092862342,.21002264,.24642402
10.203592,.22755708,.0092981737,.209333,.24578117
10.207289,.22689341,.0093100853,.20864598,.24514084
10.210972,.22623213,.009321969,.20796141,.24450286
10.214642,.22557324,.0093338266,.20727928,.24386722
10.218298,.22491677,.0093456572,.20659961,.24323392
10.221941,.22426267,.0093574608,.20592239,.24260296
10.225571,.22361098,.0093692364,.20524763,.24197435
10.229188,.22296153,.0093809869,.20457512,.24134792
10.232791,.22231463,.0093927076,.20390525,.240724
10.236382,.22166996,.0094044022,.20323767,.24010225
10.23996,.22102751,.0094160717,.20257235,.23948267
10.243525,.22038747,.0094277123,.20190948,.23886545
10.247077,.21974964,.0094393278,.2012489,.23825039
10.250617,.21911405,.0094509171,.2005906,.2376375
10.254145,.21848068,.0094624804,.19993456,.2370268
10.257659,.21784972,.0094740139,.19928099,.23641844
