inc_log,yhat,se_hi,lowerci_hi,upperci_hi
9.8442678,.46099842,.010990134,.43945816,.48253867
9.8495588,.46014684,.011009799,.43856806,.48172566
9.8548222,.45929974,.011029399,.43768254,.48091698
9.8600578,.45845708,.011048932,.43680158,.48011261
9.8652668,.45761874,.011068401,.43592507,.47931242
9.8704481,.45678484,.011087803,.43505314,.47851652
9.8756027,.45595521,.011107139,.43418562,.47772482
9.8807306,.45512992,.011126409,.43332255,.47693726
9.8858328,.45430875,.011145618,.43246374,.47615376
9.8909092,.45349172,.011164761,.43160918,.47537425
9.8959589,.45267898,.011183837,.43075907,.47459891
9.9009848,.45187011,.011202856,.42991289,.4738273
9.9059849,.45106536,.011221809,.42907101,.47305971
9.9109592,.45026475,.011240696,.42823341,.47229612
9.9159098,.44946799,.011259522,.42739972,.47153625
9.9208364,.44867507,.011278289,.42657003,.4707801
9.9257383,.44788614,.011296991,.42574444,.47002783
9.9306164,.44710103,.011315633,.42492279,.46927926
9.9354706,.44631979,.011334212,.42410514,.46853441
9.9403019,.44554222,.011352731,.42329127,.46779314
9.9451094,.44476846,.011371188,.42248136,.46705559
9.949894,.4439984,.011389585,.42167524,.46632159
9.9546556,.44323203,.011407921,.42087293,.46559116
9.9593954,.44246918,.0114262,.42007425,.46486413
9.9641123,.44171003,.011444418,.4192794,.46414068
9.9688072,.44095442,.011462577,.41848817,.46342063
9.9734802,.4402023,.011480676,.41770059,.46270403
9.9781313,.43945375,.011498718,.41691667,.4619908
9.9827604,.43870869,.011516698,.41613638,.46128103
9.9873686,.43796703,.011534622,.41535962,.46057448
9.9919558,.43722877,.011552489,.41458631,.45987123
9.9965219,.43649384,.011570299,.41381648,.45917124
10.001068,.43576217,.011588055,.41305,.45847434
10.005592,.43503401,.011605748,.41228718,.45778087
10.010098,.43430895,.01162339,.41152751,.45709035
10.014582,.43358722,.011640972,.41077134,.45640311
10.019046,.43286875,.011658499,.4100185,.45571899
10.02349,.43215349,.01167597,.40926901,.45503798
10.027915,.43144131,.011693387,.40852267,.45435992
10.03232,.43073234,.011710748,.40777969,.45368499
10.036706,.43002644,.011728055,.40703988,.453013
10.041073,.42932361,.011745308,.40630323,.45234397
10.045421,.42862386,.011762505,.40556976,.45167795
10.04975,.42792702,.011779652,.40483931,.4510147
10.05406,.4272334,.011796741,.40411219,.45035458
10.058352,.42654252,.01181378,.40338793,.44969711
10.062626,.42585474,.011830765,.40266687,.44904262
10.066881,.42516989,.011847696,.40194881,.44839093
10.071118,.42448792,.011864576,.40123379,.44774207
10.075337,.4238089,.011881402,.40052179,.44709602
10.079539,.42313263,.011898178,.39981261,.44645262
10.083724,.4224591,.011914904,.39910632,.4458119
10.087891,.42178851,.011931576,.39840305,.44517398
10.09204,.42112067,.011948198,.39770263,.44453871
10.096172,.4204556,.011964769,.39700508,.44390613
10.100287,.41979331,.011981289,.39631042,.4432762
10.104385,.41913375,.011997757,.39561859,.44264892
10.108467,.41847682,.012014178,.39492947,.44202417
10.112533,.41782251,.012030549,.39424306,.44140196
10.116581,.41717094,.012046869,.39355952,.44078237
10.120613,.416522,.012063141,.39287865,.44016531
10.124629,.41587564,.012079363,.39220053,.43955076
10.128629,.41523191,.012095536,.39152509,.43893874
10.132613,.41459063,.012111663,.39085221,.43832904
10.136581,.41395196,.012127741,.39018202,.43772191
10.140534,.41331574,.012143772,.38951439,.4371171
10.144471,.41268215,.012159754,.38884947,.43651482
10.148393,.41205099,.012175688,.38818708,.4359149
10.152299,.41142231,.012191576,.38752726,.43531737
10.15619,.41079608,.012207416,.38686997,.43472216
10.160066,.41017228,.012223209,.38621524,.43412933
10.163927,.40955082,.012238959,.3855629,.43353873
10.167773,.40893179,.012254661,.38491309,.4329505
10.171604,.40831521,.012270315,.38426584,.43236458
10.175422,.40770081,.012285927,.38362083,.43178079
10.179224,.40708885,.012301493,.38297835,.43119931
10.183011,.40647933,.012317008,.38233843,.43062022
10.186785,.40587199,.012332484,.38170075,.43004319
10.190544,.40526691,.012347913,.38106546,.42946839
10.19429,.40466401,.012363303,.3804324,.42889565
10.198021,.40406358,.012378641,.37980187,.42832527
10.201738,.40346527,.012393938,.37917361,.42775694
10.205442,.40286911,.012409193,.37854755,.42719069
10.209132,.40227526,.012424402,.37792388,.42662665
10.212809,.40168357,.012439569,.37730247,.42606467
10.216472,.40109402,.012454692,.37668326,.42550477
10.220121,.40050662,.012469773,.3760663,.4249469
10.223758,.39992136,.012484811,.37545156,.42439112
10.227381,.39933825,.012499806,.37483907,.42383742
10.230991,.39875713,.012514762,.37422866,.42328563
10.234589,.39817819,.012529674,.37362048,.4227359
