temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,-18.937515,11.374345,-41.23082,3.3557897,-2.6992254,10.568081,-23.412283,18.013832,-221.67274,84.726379,-387.7334,-55.612091,-218.97351,85.507622,-386.56537,-51.381657
-19.9,27,-18.897223,11.350143,-41.143097,3.3486495,-2.6934824,10.545595,-23.362469,17.975504,-221.2011,84.546104,-386.90842,-55.493767,-218.50761,85.325691,-385.74289,-51.272335
-19.8,27,-18.85693,11.325943,-41.05537,3.3415096,-2.6877391,10.523109,-23.312654,17.937178,-220.72945,84.365837,-386.08347,-55.375443,-218.0417,85.143753,-384.92041,-51.16301
-19.7,27,-18.816639,11.301743,-40.967648,3.3343697,-2.6819963,10.500625,-23.262842,17.898849,-220.25781,84.18557,-385.25851,-55.257118,-217.57582,84.96183,-384.09793,-51.053688
-19.6,27,-18.776346,11.277541,-40.879921,3.3272297,-2.6762533,10.47814,-23.21303,17.860523,-219.78616,84.005302,-384.43353,-55.138798,-217.10991,84.7799,-383.27545,-50.944366
-19.5,27,-18.736053,11.253341,-40.792194,3.3200896,-2.6705103,10.455654,-23.163216,17.822195,-219.31451,83.825035,-383.60855,-55.020473,-216.64401,84.597961,-382.45297,-50.835045
-19.4,27,-18.695761,11.22914,-40.704472,3.3129497,-2.664767,10.433168,-23.113401,17.783867,-218.84286,83.64476,-382.7836,-54.902149,-216.1781,84.416031,-381.63049,-50.725719
-19.3,27,-18.655468,11.204939,-40.616745,3.3058097,-2.659024,10.410684,-23.063589,17.745541,-218.37123,83.464493,-381.95862,-54.783825,-215.7122,84.2341,-380.80801,-50.616398
-19.2,27,-18.615175,11.180738,-40.529022,3.2986698,-2.6532812,10.388199,-23.013777,17.707214,-217.89958,83.284225,-381.13367,-54.665501,-215.24631,84.05217,-379.98553,-50.507076
-19.1,27,-18.574883,11.156538,-40.441296,3.2915299,-2.6475382,10.365713,-22.963963,17.668886,-217.42795,83.103958,-380.30872,-54.547176,-214.78041,83.870239,-379.16306,-50.397755
-19,27,-18.53459,11.132338,-40.353569,3.2843897,-2.6417949,10.343227,-22.914148,17.630558,-216.9563,82.923691,-379.48373,-54.428852,-214.3145,83.688309,-378.34058,-50.288429
-18.9,27,-18.494297,11.108136,-40.265846,3.2772498,-2.6360519,10.320743,-22.864336,17.592232,-216.48465,82.743416,-378.65878,-54.310532,-213.8486,83.506378,-377.5181,-50.179108
-18.8,27,-18.454004,11.083936,-40.17812,3.2701099,-2.6303089,10.298257,-22.814522,17.553904,-216.013,82.563148,-377.8338,-54.192207,-213.38269,83.324448,-376.69562,-50.069782
