temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,37.248188,85.045967,-129.43884,203.93521,19.388632,94.622154,-166.06738,204.84465,134.0029,255.50066,-366.7692,634.77502,114.61427,281.62866,-437.3678,666.59631
-19.9,27,37.168934,84.865013,-129.16344,203.50131,19.34738,94.42083,-165.71405,204.40881,133.71779,254.95705,-365.98883,633.42444,114.37041,281.02948,-436.43723,665.17804
-19.799999,27,37.089684,84.684067,-128.88803,203.0674,19.306128,94.219505,-165.36072,203.97298,133.43268,254.41342,-365.20847,632.07379,114.12655,280.43027,-435.50665,663.75977
-19.700001,27,37.010433,84.50312,-128.61264,202.6335,19.264875,94.018188,-165.00739,203.53714,133.14757,253.86981,-364.42813,630.72327,113.88269,279.83105,-434.57608,662.34149
-19.6,27,36.931183,84.322166,-128.33723,202.1996,19.223623,93.816864,-164.65405,203.1013,132.86246,253.32619,-363.64777,629.37268,113.63883,279.23184,-433.64551,660.92316
-19.5,27,36.851929,84.14122,-128.06183,201.76569,19.182371,93.61554,-164.30072,202.66545,132.57733,252.78258,-362.8674,628.02209,113.39497,278.63263,-432.71494,659.50488
-19.4,27,36.772678,83.960266,-127.78643,201.33179,19.141117,93.414215,-163.94737,202.22961,132.29222,252.23895,-362.08704,626.67151,113.15111,278.03342,-431.78436,658.08661
-19.299999,27,36.693428,83.77932,-127.51102,200.89787,19.099865,93.212891,-163.59404,201.79378,132.00711,251.69533,-361.30667,625.32092,112.90725,277.4342,-430.85379,656.66827
-19.200001,27,36.614178,83.598373,-127.23563,200.46397,19.058613,93.011566,-163.24071,201.35794,131.722,251.15172,-360.52634,623.97034,112.66339,276.83499,-429.92325,655.25
-19.1,27,36.534924,83.417427,-126.96022,200.03008,19.017361,92.810242,-162.88737,200.9221,131.43689,250.60809,-359.74597,622.61975,112.41953,276.23578,-428.99268,653.83173
-19,27,36.455673,83.236473,-126.68482,199.59616,18.976109,92.608917,-162.53404,200.48625,131.15178,250.06448,-358.96561,621.26917,112.17567,275.63657,-428.0621,652.41345
-18.9,27,36.376419,83.055527,-126.40942,199.16226,18.934856,92.407593,-162.18071,200.05042,130.86667,249.52086,-358.18524,619.91858,111.93181,275.03735,-427.13153,650.99512
-18.799999,27,36.297169,82.874573,-126.13402,198.72835,18.893604,92.206268,-161.82736,199.61458,130.58154,248.97723,-357.40488,618.56799,111.68794,274.43814,-426.20096,649.57684
-18.700001,27,36.217918,82.693626,-125.85862,198.29445,18.852352,92.004951,-161.47404,199.17874,130.29645,248.43362,-356.62451,617.21741,111.44409,273.83896,-425.27039,648.15857
-18.6,27,36.138668,82.51268,-125.58321,197.86055,18.8111,91.803627,-161.1207,198.7429,130.01132,247.89001,-355.84415,615.86682,111.20023,273.23975,-424.33981,646.7403
-18.5,27,36.059414,82.331734,-125.30782,197.42664,18.769846,91.602303,-160.76736,198.30705,129.72621,247.34639,-355.06378,614.51624,110.95637,272.64053,-423.40924,645.32196
-18.4,27,35.980164,82.15078,-125.03241,196.99274,18.728594,91.400978,-160.41403,197.87122,129.4411,246.80276,-354.28345,613.16565,110.71251,272.04132,-422.47867,643.90369
-18.299999,27,35.900913,81.969833,-124.757,196.55882,18.687342,91.199654,-160.0607,197.43538,129.15599,246.25914,-353.50308,611.81506,110.46864,271.44211,-421.5481,642.48541
-18.200001,27,35.821663,81.788887,-124.48161,196.12494,18.64609,90.998329,-159.70737,196.99954,128.87088,245.71553,-352.72272,610.46448,110.22478,270.8429,-420.61755,641.06714
-18.1,27,35.742409,81.607933,-124.20621,195.69102,18.604837,90.797005,-159.35403,196.56371,128.58577,245.17192,-351.94235,609.11389,109.98093,270.24368,-419.68698,639.6488
-18,27,35.663158,81.426987,-123.9308,195.25713,18.563585,90.59568,-159.00069,196.12785,128.30064,244.6283,-351.16199,607.76331,109.73707,269.64447,-418.75641,638.23053
-17.9,27,35.583904,81.24604,-123.6554,194.82321,18.522331,90.394356,-158.64735,195.69202,128.01553,244.08467,-350.38162,606.41272,109.4932,269.04526,-417.82584,636.81226
-17.799999,27,35.504654,81.065086,-123.38,194.38931,18.481079,90.193031,-158.29402,195.25618,127.73042,243.54105,-349.60126,605.06213,109.24934,268.44604,-416.89526,635.39392
-17.700001,27,35.425404,80.88414,-123.1046,193.95541,18.439827,89.991714,-157.94069,194.82034,127.44531,242.99744,-348.82092,603.71155,109.00549,267.84686,-415.96469,633.97565
-17.6,27,35.346153,80.703194,-122.8292,193.5215,18.398575,89.79039,-157.58736,194.38451,127.1602,242.45383,-348.04056,602.36096,108.76163,267.24765,-415.03412,632.55737
-17.5,27,35.266899,80.52224,-122.55379,193.0876,18.357323,89.589066,-157.23402,193.94867,126.87508,241.9102,-347.26019,601.01038,108.51776,266.64844,-414.10355,631.1391
-17.4,27,35.187649,80.341293,-122.27839,192.65369,18.316071,89.387741,-156.88068,193.51282,126.58997,241.36658,-346.47983,599.65979,108.2739,266.04922,-413.17297,629.72076
-17.299999,27,35.108398,80.160339,-122.00299,192.21979,18.274817,89.186417,-156.52734,193.07698,126.30486,240.82297,-345.69946,598.3092,108.03004,265.45001,-412.2424,628.30249
-17.200001,27,35.029148,79.979401,-121.72759,191.78589,18.233566,88.985092,-156.17401,192.64114,126.01975,240.27936,-344.91913,596.95862,107.78619,264.8508,-411.31186,626.88422
-17.1,27,34.949894,79.798447,-121.45219,191.35197,18.192312,88.783768,-155.82068,192.20531,125.73464,239.73573,-344.13876,595.60803,107.54233,264.25159,-410.38129,625.46594
-17,27,34.870644,79.6175,-121.17679,190.91808,18.15106,88.582443,-155.46735,191.76947,125.44952,239.19211,-343.3584,594.25745,107.29846,263.65237,-409.45071,624.04761
-16.9,27,34.791393,79.436546,-120.90138,190.48416,18.109808,88.381119,-155.11401,191.33362,125.16441,238.64848,-342.57803,592.90686,107.0546,263.05316,-408.52014,622.62933
-16.799999,27,34.712139,79.2556,-120.62598,190.05026,18.068556,88.179794,-154.76067,190.89778,124.8793,238.10487,-341.79767,591.55627,106.81075,262.45395,-407.58957,621.21106
-16.700001,27,34.632889,79.074654,-120.35059,189.61636,18.027304,87.978477,-154.40735,190.46194,124.59419,237.56126,-341.01733,590.20569,106.56689,261.85477,-406.659,619.79279
-16.6,27,34.553638,78.8937,-120.07518,189.18245,17.986052,87.777153,-154.054,190.02611,124.30907,237.01764,-340.23697,588.8551,106.32302,261.25555,-405.72842,618.37445
-16.5,27,34.474384,78.712753,-119.79977,188.74855,17.944798,87.575829,-153.70067,189.59027,124.02396,236.47401,-339.4566,587.50452,106.07916,260.65634,-404.79785,616.95618
-16.4,27,34.395134,78.531807,-119.52438,188.31464,17.903545,87.374504,-153.34734,189.15442,123.73885,235.9304,-338.67624,586.15393,105.8353,260.05713,-403.86728,615.5379
-16.299999,27,34.315884,78.350853,-119.24897,187.88074,17.862293,87.17318,-152.994,188.71858,123.45374,235.38678,-337.89587,584.80334,105.59144,259.45792,-402.93671,614.11957
-16.200001,27,34.236633,78.169907,-118.97357,187.44684,17.821041,86.971855,-152.64067,188.28275,123.16862,234.84317,-337.11551,583.45276,105.34759,258.8587,-402.00616,612.70129
-16.1,27,34.157379,77.98896,-118.69817,187.01292,17.779789,86.770531,-152.28732,187.84691,122.88351,234.29955,-336.33517,582.10217,105.10372,258.25949,-401.07559,611.28302
-16,27,34.078129,77.808006,-118.42277,186.57903,17.738537,86.569206,-151.93399,187.41107,122.5984,233.75592,-335.55481,580.75159,104.85986,257.66028,-400.14502,609.86475
-15.9,27,33.998878,77.62706,-118.14736,186.14511,17.697283,86.367882,-151.58066,186.97522,122.31329,233.21231,-334.77444,579.401,104.616,257.06107,-399.21442,608.44641
-15.8,27,33.919624,77.446114,-117.87196,185.71121,17.656031,86.166565,-151.22733,186.53938,122.02818,232.66869,-333.99408,578.05042,104.37215,256.46185,-398.28387,607.02814
-15.7,27,33.840374,77.26516,-117.59657,185.27731,17.614779,85.96524,-150.87399,186.10355,121.74306,232.12508,-333.21371,576.69983,104.12828,255.86266,-397.3533,605.60986
-15.6,27,33.761124,77.084213,-117.32116,184.84341,17.573526,85.763916,-150.52066,185.66771,121.45795,231.58145,-332.43335,575.34924,103.88442,255.26344,-396.42273,604.19159
-15.5,27,33.68187,76.903267,-117.04576,184.4095,17.532274,85.562592,-150.16731,185.23187,121.17284,231.03783,-331.65298,573.99866,103.64056,254.66423,-395.49216,602.77325
-15.4,27,33.602619,76.722313,-116.77036,183.9756,17.491022,85.361267,-149.81398,184.79602,120.88773,230.49422,-330.87262,572.64807,103.3967,254.06502,-394.56158,601.35498
-15.3,27,33.523369,76.541367,-116.49496,183.54169,17.44977,85.159943,-149.46065,184.36018,120.60262,229.95059,-330.09229,571.29749,103.15284,253.46581,-393.63101,599.93671
-15.2,27,33.444118,76.36042,-116.21955,183.10779,17.408518,84.958618,-149.10732,183.92435,120.3175,229.40698,-329.31192,569.9469,102.90898,252.86659,-392.70044,598.51843
-15.1,27,33.364864,76.179474,-115.94415,182.67389,17.367264,84.757294,-148.75398,183.48851,120.03239,228.86336,-328.53156,568.59631,102.66512,252.2674,-391.76987,597.1001
-15,27,33.285614,75.99852,-115.66875,182.23997,17.326012,84.555969,-148.40065,183.05267,119.74728,228.31975,-327.75119,567.24573,102.42126,251.66818,-390.83929,595.68182
-14.9,27,33.206364,75.817574,-115.39335,181.80608,17.28476,84.354645,-148.0473,182.61682,119.46216,227.77612,-326.97083,565.89514,102.1774,251.06897,-389.90872,594.26355
-14.8,27,33.12711,75.636627,-115.11795,181.37216,17.243507,84.15332,-147.69397,182.18098,119.17705,227.2325,-326.19049,564.54456,101.93354,250.46976,-388.97818,592.84528
-14.7,27,33.047859,75.455673,-114.84254,180.93826,17.202255,83.951996,-147.34064,181.74515,118.89194,226.68889,-325.41013,563.19397,101.68968,249.87054,-388.04761,591.42694
-14.6,27,32.968609,75.274727,-114.56715,180.50436,17.161003,83.750679,-146.9873,181.30931,118.60683,226.14526,-324.62976,561.84338,101.44582,249.27135,-387.11703,590.00867
-14.5,27,32.889359,75.093773,-114.29174,180.07045,17.119751,83.549355,-146.63397,180.87347,118.32171,225.60165,-323.8494,560.4928,101.20196,248.67213,-386.18646,588.59039
-14.4,27,32.810104,74.912827,-114.01633,179.63655,17.078497,83.34803,-146.28064,180.43764,118.0366,225.05803,-323.06903,559.14221,100.9581,248.07292,-385.25589,587.17206
-14.3,27,32.730854,74.73188,-113.74094,179.20265,17.037245,83.146706,-145.92731,180.0018,117.75149,224.51442,-322.28867,557.79163,100.71424,247.47371,-384.32532,585.75378
-14.2,27,32.651604,74.550926,-113.46554,178.76874,16.995993,82.945381,-145.57396,179.56595,117.46637,223.97079,-321.5083,556.44104,100.47038,246.8745,-383.39474,584.33551
-14.1,27,32.57235,74.36998,-113.19013,178.33484,16.954741,82.744057,-145.22063,179.13011,117.18126,223.42719,-320.72797,555.09045,100.22652,246.2753,-382.46417,582.91724
