temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,-10.091343,16.46907,-42.370129,22.187443,-19.453756,17.831743,-54.403332,15.495818,21.076715,50.605652,-78.108536,120.26197,40.530472,53.829594,-64.973595,146.03455
-19.9,27,-10.069872,16.434031,-42.27998,22.140236,-19.412365,17.793804,-54.287579,15.462848,21.03187,50.497978,-77.942352,120.00609,40.444237,53.715065,-64.83535,145.72383
-19.799999,27,-10.048401,16.398991,-42.189831,22.093029,-19.370975,17.755863,-54.171829,15.429878,20.987026,50.390308,-77.776161,119.75021,40.358002,53.600533,-64.697113,145.41312
-19.700001,27,-10.026931,16.363951,-42.099682,22.045822,-19.329584,17.717924,-54.056076,15.396909,20.942183,50.282639,-77.609978,119.49434,40.271767,53.486004,-64.558868,145.1024
-19.6,27,-10.00546,16.328909,-42.009533,21.998613,-19.288193,17.679985,-53.940327,15.363939,20.897339,50.174965,-77.443787,119.23846,40.185532,53.371471,-64.420631,144.79169
-19.5,27,-9.9839888,16.293869,-41.919384,21.951406,-19.246801,17.642044,-53.824574,15.330969,20.852495,50.067295,-77.277596,118.98259,40.099297,53.256939,-64.282387,144.48097
-19.4,27,-9.9625177,16.258827,-41.829235,21.9042,-19.205412,17.604105,-53.70882,15.297999,20.80765,49.959621,-77.111412,118.72671,40.013062,53.142406,-64.144142,144.17027
-19.299999,27,-9.9410467,16.223787,-41.739086,21.856991,-19.164021,17.566164,-53.593067,15.265029,20.762806,49.851948,-76.945221,118.47083,39.926826,53.027878,-64.005905,143.85956
-19.200001,27,-9.9195757,16.188747,-41.648937,21.809786,-19.122629,17.528225,-53.477318,15.232059,20.717962,49.744278,-76.77903,118.21496,39.840591,52.913345,-63.867664,143.54884
-19.1,27,-9.8981047,16.153706,-41.558788,21.762577,-19.081238,17.490284,-53.361565,15.19909,20.673119,49.636608,-76.612846,117.95908,39.754356,52.798817,-63.72942,143.23813
-19,27,-9.8766336,16.118666,-41.468639,21.71537,-19.039846,17.452345,-53.245815,15.16612,20.628275,49.528934,-76.446655,117.7032,39.668121,52.684284,-63.591179,142.92741
-18.9,27,-9.8551626,16.083624,-41.378487,21.668163,-18.998457,17.414404,-53.130062,15.13315,20.583429,49.421265,-76.280464,117.44733,39.581886,52.569752,-63.452934,142.61671
-18.799999,27,-9.8336916,16.048584,-41.288338,21.620955,-18.957066,17.376465,-53.014309,15.10018,20.538586,49.313591,-76.114281,117.19145,39.495651,52.455223,-63.314693,142.306
-18.700001,27,-9.8122215,16.013544,-41.198189,21.573748,-18.915674,17.338526,-52.89856,15.06721,20.493742,49.205921,-75.94809,116.93558,39.409416,52.340691,-63.176453,141.99529
-18.6,27,-9.7907505,15.978503,-41.10804,21.526541,-18.874283,17.300585,-52.782806,15.034241,20.448898,49.098248,-75.781906,116.6797,39.323181,52.226162,-63.038212,141.68457
-18.5,27,-9.7692795,15.943462,-41.017891,21.479334,-18.832891,17.262646,-52.667057,15.00127,20.404053,48.990578,-75.615715,116.42382,39.236946,52.111629,-62.899971,141.37386
-18.4,27,-9.7478085,15.908422,-40.927742,21.432125,-18.791502,17.224705,-52.551304,14.968301,20.359209,48.882904,-75.449524,116.16795,39.150711,51.997097,-62.761726,141.06316
