temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-17,27,7.011385,4.9477148,-2.6859574,16.708727,10.548437,6.4014797,-1.9982328,23.095106,2.9302239,6.4139481,-9.6408834,15.501331,-7.6182127,8.1720695,-23.635176,8.3987494
-16.9,27,6.99545,4.9364696,-2.679853,16.670753,10.524463,6.3869309,-1.9936914,23.042618,2.9235642,6.3993707,-9.6189718,15.466101,-7.6008987,8.1534967,-23.581459,8.3796616
-16.799999,27,6.9795151,4.9252248,-2.6737485,16.632778,10.500489,6.3723822,-1.9891499,22.990128,2.9169047,6.3847938,-9.5970612,15.43087,-7.5835843,8.1349239,-23.527742,8.3605728
-16.700001,27,6.9635801,4.9139805,-2.6676443,16.594805,10.476516,6.3578334,-1.9846087,22.937639,2.9102452,6.3702168,-9.5751505,15.39564,-7.5662708,8.1163511,-23.474026,8.341485
-16.6,27,6.9476452,4.9027352,-2.6615398,16.556829,10.452542,6.3432846,-1.9800671,22.885151,2.9035854,6.3556395,-9.5532389,15.36041,-7.5489564,8.0977783,-23.420311,8.3223972
-16.5,27,6.9317102,4.8914905,-2.6554353,16.518856,10.428568,6.3287358,-1.9755257,22.832663,2.8969259,6.3410621,-9.5313282,15.32518,-7.5316424,8.0792055,-23.366594,8.3033094
-16.4,27,6.9157753,4.8802457,-2.6493306,16.480881,10.404594,6.3141866,-1.9709842,22.780172,2.8902662,6.3264852,-9.5094166,15.289949,-7.514328,8.0606327,-23.312878,8.2842207
-16.299999,27,6.8998404,4.8690009,-2.6432261,16.442907,10.380621,6.2996378,-1.9664428,22.727684,2.8836067,6.3119078,-9.4875059,15.254719,-7.497014,8.0420589,-23.259161,8.2651329
-16.200001,27,6.8839054,4.8577561,-2.6371219,16.404932,10.356647,6.2850895,-1.9619014,22.675196,2.8769472,6.2973309,-9.4655943,15.219489,-7.4797001,8.0234871,-23.205444,8.2460451
-16.1,27,6.8679705,4.8465114,-2.6310174,16.366959,10.332673,6.2705402,-1.9573599,22.622707,2.8702874,6.2827539,-9.4436836,15.184258,-7.4623857,8.0049133,-23.151728,8.2269564
