temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
40,27,-22.311394,7.4187984,-36.851971,-7.7708168,-5.6721144,6.191854,-17.807926,6.463697,-28.654432,12.093889,-52.358021,-4.9508462,-22.982319,14.145441,-50.706875,4.7422357
35,27,-4.5370951,2.1648724,-8.7801666,-.29402313,-1.1867416,2.0528095,-5.2101746,2.8366911,-3.7506752,4.9287882,-13.410923,5.9095726,-2.5639336,5.4294519,-13.205464,8.0775967
30,27,.33904582,.66878402,-.97174674,1.6498384,.066316105,.81272143,-1.5265886,1.6592208,1.6748972,2.0397055,-2.3228524,5.6726465,1.6085811,2.1980736,-2.699564,5.9167261
10,27,-3.8133194,3.9780955,-11.610244,3.9836047,-.8499468,4.8653007,-10.38576,8.6858673,-12.348382,12.044982,-35.956112,11.259348,-11.498436,13.002719,-36.983295,13.986425
5,27,-4.9348841,5.1481237,-15.025021,5.1552534,-1.0999311,6.2962713,-13.440396,11.240534,-15.98026,15.587624,-46.531441,14.570921,-14.880328,16.827049,-47.860737,18.10008
0,27,-6.0564485,6.318152,-18.439798,6.3269019,-1.3499155,7.727242,-16.495031,13.7952,-19.612137,19.130264,-57.106766,17.882494,-18.26222,20.651377,-58.738178,22.213736
