temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,-3.2863774,21.541178,-45.50631,38.933556,-7.842751,25.671259,-58.157494,42.471992,17.05884,35.02063,-51.580338,85.698021,24.90159,43.271793,-59.909569,109.71275
-19.9,27,-3.2793851,21.495346,-45.409489,38.850719,-7.8260641,25.616638,-58.033752,42.381626,17.022545,34.946121,-51.470592,85.515678,24.848608,43.179726,-59.782101,109.47932
-19.799999,27,-3.2723927,21.449512,-45.312668,38.767879,-7.8093772,25.562019,-57.910011,42.29126,16.98625,34.871609,-51.360844,85.333344,24.795626,43.087658,-59.654633,109.24589
-19.700001,27,-3.2654006,21.403681,-45.215847,38.685043,-7.7926908,25.507401,-57.786274,42.200893,16.949955,34.797096,-51.251102,85.151009,24.742645,42.995594,-59.527168,109.01246
-19.6,27,-3.2584083,21.357849,-45.119022,38.602207,-7.7760043,25.45278,-57.662537,42.110527,16.913658,34.722584,-51.141357,84.968674,24.689663,42.903522,-59.3997,108.77902
-19.5,27,-3.251416,21.312017,-45.022202,38.519371,-7.7593174,25.398159,-57.538795,42.020161,16.877363,34.648071,-51.031609,84.786339,24.636681,42.811455,-59.272232,108.54559
-19.4,27,-3.2444236,21.266184,-44.925381,38.436531,-7.7426305,25.34354,-57.415054,41.929794,16.841068,34.573559,-50.921864,84.603996,24.583698,42.719387,-59.144764,108.31216
-19.299999,27,-3.2374313,21.220352,-44.828556,38.353695,-7.7259436,25.288919,-57.291317,41.839428,16.804771,34.499046,-50.812119,84.421661,24.530716,42.627319,-59.017296,108.07873
-19.200001,27,-3.2304392,21.17452,-44.731735,38.270859,-7.7092571,25.234301,-57.16758,41.749065,16.768476,34.424538,-50.702374,84.239326,24.477736,42.535255,-58.889832,107.8453
-19.1,27,-3.2234468,21.128687,-44.634914,38.188019,-7.6925707,25.179682,-57.043839,41.658699,16.732182,34.350025,-50.592628,84.056992,24.424753,42.443188,-58.762363,107.61187
-19,27,-3.2164545,21.082855,-44.53809,38.105183,-7.6758838,25.125061,-56.920097,41.568333,16.695887,34.275513,-50.482883,83.874657,24.371771,42.351116,-58.634895,107.37843
-18.9,27,-3.2094622,21.037024,-44.441269,38.022346,-7.6591969,25.070442,-56.79636,41.477966,16.65959,34.201,-50.373138,83.692322,24.318789,42.259048,-58.507427,107.145
-18.799999,27,-3.2024698,20.99119,-44.344448,37.939507,-7.6425104,25.015821,-56.672619,41.3876,16.623295,34.126488,-50.26339,83.509979,24.265806,42.166981,-58.379959,106.91158
-18.700001,27,-3.1954777,20.945358,-44.247627,37.85667,-7.625824,24.961203,-56.548882,41.297234,16.587,34.051975,-50.153648,83.327644,24.212824,42.074917,-58.252495,106.67815
-18.6,27,-3.1884854,20.899527,-44.150803,37.773834,-7.6091371,24.906582,-56.42514,41.206867,16.550705,33.977463,-50.043903,83.145309,24.159842,41.982849,-58.125027,106.44471
-18.5,27,-3.181493,20.853693,-44.053982,37.690994,-7.5924501,24.851963,-56.301403,41.116501,16.51441,33.90295,-49.934155,82.962975,24.106859,41.890781,-57.997559,106.21128
-18.4,27,-3.1745007,20.807861,-43.957161,37.608158,-7.5757637,24.797342,-56.177662,41.026134,16.478113,33.828442,-49.824409,82.78064,24.053877,41.798714,-57.870094,105.97784
-18.299999,27,-3.1675084,20.76203,-43.860336,37.525322,-7.5590768,24.742723,-56.053925,40.935768,16.441818,33.753929,-49.714664,82.598297,24.000895,41.706642,-57.742626,105.74442
