temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,-19.340015,11.417501,-41.717907,3.0378768,-3.1171331,10.60429,-23.901159,17.666893,-221.65962,84.72702,-387.72153,-55.597725,-218.5425,85.511765,-386.14249,-50.942513
-19.9,27,-19.298866,11.393209,-41.629147,3.0314133,-3.1105008,10.581727,-23.850306,17.629303,-221.188,84.546745,-386.89658,-55.479431,-218.07751,85.329826,-385.32089,-50.834122
-19.8,27,-19.257717,11.368917,-41.540382,3.0249498,-3.1038687,10.559165,-23.799452,17.591715,-220.71638,84.366478,-386.07166,-55.361137,-217.61252,85.147888,-384.4993,-50.725735
-19.7,27,-19.216568,11.344625,-41.451622,3.0184863,-3.0972366,10.536603,-23.748598,17.554125,-220.24478,84.186211,-385.2467,-55.242847,-217.14755,84.96595,-383.67773,-50.617348
-19.6,27,-19.175419,11.320332,-41.362862,3.0120227,-3.0906043,10.51404,-23.697744,17.516537,-219.77316,84.005936,-384.42178,-55.124554,-216.68256,84.784004,-382.85617,-50.508957
-19.5,27,-19.13427,11.296039,-41.274101,3.0055592,-3.083972,10.491478,-23.646891,17.478947,-219.30154,83.825668,-383.59683,-55.00626,-216.21758,84.602066,-382.03458,-50.40057
-19.4,27,-19.093121,11.271747,-41.185337,2.9990954,-3.0773399,10.468916,-23.596037,17.441359,-218.82993,83.645393,-382.77188,-54.887966,-215.75259,84.420128,-381.21298,-50.292179
-19.3,27,-19.051971,11.247454,-41.096577,2.9926319,-3.0707076,10.446353,-23.545183,17.403769,-218.35831,83.465126,-381.94696,-54.769672,-215.2876,84.23819,-380.39142,-50.183792
-19.2,27,-19.010824,11.223162,-41.007816,2.9861684,-3.0640755,10.423791,-23.494331,17.36618,-217.8867,83.284859,-381.12201,-54.651382,-214.82263,84.056252,-379.56985,-50.075405
-19.1,27,-18.969675,11.198869,-40.919052,2.9797049,-3.0574434,10.401229,-23.443478,17.32859,-217.41508,83.104584,-380.29709,-54.533089,-214.35764,83.874306,-378.74826,-49.967018
-19,27,-18.928526,11.174576,-40.830292,2.9732413,-3.0508111,10.378667,-23.392624,17.291002,-216.94347,82.924316,-379.47214,-54.414795,-213.89265,83.692368,-377.92667,-49.858627
-18.9,27,-18.887377,11.150284,-40.741531,2.9667776,-3.044179,10.356104,-23.34177,17.253412,-216.47185,82.744041,-378.64719,-54.296501,-213.42767,83.510429,-377.1051,-49.75024
-18.8,27,-18.846228,11.125991,-40.652767,2.960314,-3.0375466,10.333542,-23.290916,17.215822,-216.00023,82.563774,-377.82227,-54.178207,-212.96268,83.328484,-376.28351,-49.64185
-18.7,27,-18.805079,11.101699,-40.564007,2.9538505,-3.0309145,10.31098,-23.240063,17.178234,-215.52863,82.383507,-376.99731,-54.059917,-212.49771,83.146545,-375.46194,-49.533463
-18.6,27,-18.763929,11.077406,-40.475246,2.947387,-3.0242822,10.288417,-23.189209,17.140644,-215.05701,82.203232,-376.17239,-53.941624,-212.03271,82.964607,-374.64035,-49.425076
-18.5,27,-18.72278,11.053113,-40.386486,2.9409235,-3.0176501,10.265855,-23.138355,17.103056,-214.58539,82.022964,-375.34744,-53.82333,-211.56773,82.782669,-373.81879,-49.316685
-18.4,27,-18.681631,11.028821,-40.297722,2.9344599,-3.0110178,10.243293,-23.087502,17.065466,-214.11377,81.84269,-374.52249,-53.705036,-211.10275,82.600731,-372.99719,-49.208298
-18.3,27,-18.640482,11.004528,-40.208961,2.9279962,-3.0043857,10.22073,-23.036648,17.027878,-213.64215,81.662422,-373.69754,-53.586742,-210.63776,82.418785,-372.17563,-49.099911
-18.2,27,-18.599335,10.980236,-40.120201,2.9215329,-2.9977536,10.198168,-22.985796,16.990288,-213.17053,81.482155,-372.87262,-53.468452,-210.17279,82.236847,-371.35403,-48.991524
-18.1,27,-18.558186,10.955943,-40.031441,2.9150691,-2.9911213,10.175606,-22.934942,16.9527,-212.69891,81.30188,-372.0477,-53.350159,-209.70779,82.054909,-370.53247,-48.883133
-18,27,-18.517036,10.93165,-39.942677,2.9086056,-2.9844892,10.153043,-22.884089,16.91511,-212.22731,81.121613,-371.22275,-53.231865,-209.24281,81.872971,-369.71088,-48.774746
-17.9,27,-18.475887,10.907358,-39.853916,2.902142,-2.9778569,10.130481,-22.833235,16.877522,-211.75569,80.941345,-370.3978,-53.113571,-208.77783,81.691025,-368.88931,-48.666355
-17.8,27,-18.434738,10.883065,-39.765152,2.8956783,-2.9712245,10.107919,-22.782381,16.839931,-211.28407,80.76107,-369.57285,-52.995277,-208.31284,81.509087,-368.06772,-48.557968
-17.7,27,-18.393589,10.858773,-39.676392,2.889215,-2.9645925,10.085357,-22.731527,16.802343,-210.81245,80.580803,-368.74792,-52.876987,-207.84787,81.327148,-367.24615,-48.449581
-17.6,27,-18.35244,10.83448,-39.587631,2.8827512,-2.9579604,10.062794,-22.680674,16.764753,-210.34084,80.400536,-367.92297,-52.758694,-207.38287,81.14521,-366.42456,-48.34119
-17.5,27,-18.311291,10.810187,-39.498871,2.8762877,-2.951328,10.040232,-22.62982,16.727165,-209.86922,80.220261,-367.09805,-52.6404,-206.91789,80.963272,-365.603,-48.232803
-17.4,27,-18.270142,10.785895,-39.410107,2.8698242,-2.9446959,10.01767,-22.578966,16.689575,-209.3976,80.039993,-366.2731,-52.522106,-206.45291,80.781326,-364.7814,-48.124416
-17.3,27,-18.228992,10.761602,-39.321346,2.8633606,-2.9380636,9.9951067,-22.528112,16.651985,-208.92598,79.859718,-365.44815,-52.403812,-205.98792,80.599388,-363.95981,-48.016026
-17.2,27,-18.187845,10.73731,-39.232586,2.8568971,-2.9314315,9.9725447,-22.477261,16.614397,-208.45438,79.679451,-364.62323,-52.285522,-205.52295,80.41745,-363.13824,-47.907639
-17.1,27,-18.146696,10.713017,-39.143826,2.8504336,-2.9247994,9.9499826,-22.426407,16.576807,-207.98276,79.499184,-363.79828,-52.167229,-205.05795,80.235512,-362.31668,-47.799252
-17,27,-18.105547,10.688725,-39.055061,2.8439698,-2.9181671,9.9274197,-22.375553,16.539219,-207.51114,79.318909,-362.97336,-52.048935,-204.59297,80.053566,-361.49509,-47.690861
-16.9,27,-18.064398,10.664433,-38.966301,2.8375063,-2.9115348,9.9048576,-22.324699,16.501629,-207.03952,79.138641,-362.14841,-51.930641,-204.12799,79.871628,-360.67349,-47.582474
-16.8,27,-18.023249,10.64014,-38.877537,2.8310428,-2.9049027,9.8822956,-22.273846,16.464041,-206.5679,78.958366,-361.32346,-51.812347,-203.66301,79.68969,-359.85193,-47.474083
-16.7,27,-17.9821,10.615848,-38.788776,2.8245792,-2.8982706,9.8597336,-22.222992,16.426451,-206.0963,78.778099,-360.49854,-51.694057,-203.19803,79.507751,-359.03036,-47.365696
-16.6,27,-17.94095,10.591555,-38.700016,2.8181157,-2.8916383,9.8371706,-22.172138,16.388863,-205.62468,78.597832,-359.67358,-51.575764,-202.73303,79.325813,-358.20877,-47.257309
-16.5,27,-17.899801,10.567263,-38.611256,2.8116519,-2.8850062,9.8146086,-22.121284,16.351273,-205.15306,78.417557,-358.84866,-51.45747,-202.26805,79.143867,-357.38718,-47.148922
-16.4,27,-17.858652,10.54297,-38.522491,2.8051884,-2.8783739,9.7920456,-22.070431,16.313684,-204.68144,78.237289,-358.02371,-51.339176,-201.80307,78.961929,-356.56561,-47.040531
-16.3,27,-17.817503,10.518677,-38.433731,2.7987249,-2.8717418,9.7694836,-22.019577,16.276094,-204.20982,78.057014,-357.19876,-51.220882,-201.33809,78.779991,-355.74402,-46.932144
-16.2,27,-17.776354,10.494385,-38.344971,2.7922614,-2.8651097,9.7469215,-21.968725,16.238506,-203.73822,77.876747,-356.37384,-51.102592,-200.87311,78.598053,-354.92245,-46.823757
-16.1,27,-17.735205,10.470092,-38.25621,2.7857978,-2.8584774,9.7243595,-21.917871,16.200916,-203.2666,77.69648,-355.54889,-50.984299,-200.40811,78.416107,-354.10086,-46.715366
-16,27,-17.694056,10.4458,-38.167446,2.7793343,-2.8518453,9.7017965,-21.867018,16.163328,-202.79498,77.516205,-354.72394,-50.866005,-199.94313,78.234169,-353.2793,-46.606979
-15.9,27,-17.652906,10.421507,-38.078686,2.7728705,-2.8452129,9.6792345,-21.816164,16.125738,-202.32336,77.335938,-353.89902,-50.747711,-199.47815,78.052231,-352.4577,-46.498589
-15.8,27,-17.611759,10.397214,-37.989925,2.766407,-2.8385808,9.6566725,-21.76531,16.08815,-201.85175,77.15567,-353.07407,-50.629417,-199.01317,77.870293,-351.63614,-46.390202
-15.7,27,-17.57061,10.372922,-37.901161,2.7599435,-2.8319485,9.6341095,-21.714457,16.05056,-201.38013,76.975395,-352.24915,-50.511124,-198.54819,77.688347,-350.81454,-46.281815
-15.6,27,-17.529461,10.348629,-37.812401,2.75348,-2.8253164,9.6115475,-21.663603,16.012972,-200.90851,76.795128,-351.42419,-50.392834,-198.08321,77.506409,-349.99298,-46.173424
-15.5,27,-17.488312,10.324337,-37.72364,2.7470164,-2.8186841,9.5889854,-21.612749,15.975382,-200.4369,76.614853,-350.59924,-50.27454,-197.61821,77.324471,-349.17139,-46.065037
-15.4,27,-17.447163,10.300044,-37.634876,2.7405529,-2.812052,9.5664225,-21.561895,15.937793,-199.96529,76.434586,-349.77432,-50.156246,-197.15323,77.142532,-348.34979,-45.95665
-15.3,27,-17.406013,10.275751,-37.546116,2.7340891,-2.8054197,9.5438604,-21.511044,15.900204,-199.49367,76.254318,-348.94937,-50.037952,-196.68825,76.960594,-347.52823,-45.848259
-15.2,27,-17.364864,10.251459,-37.457355,2.7276256,-2.7987876,9.5212984,-21.46019,15.862615,-199.02205,76.074043,-348.12445,-49.919659,-196.22327,76.778648,-346.70663,-45.739872
-15.1,27,-17.323715,10.227166,-37.368595,2.7211621,-2.7921555,9.4987364,-21.409336,15.825026,-198.55043,75.893776,-347.2995,-49.801369,-195.75829,76.59671,-345.88507,-45.631485
-15,27,-17.282566,10.202874,-37.279831,2.7146986,-2.7855232,9.4761734,-21.358482,15.787436,-198.07881,75.713509,-346.47455,-49.683075,-195.29329,76.414772,-345.06348,-45.523094
-14.9,27,-17.241417,10.178581,-37.191071,2.708235,-2.7788908,9.4536114,-21.307629,15.749846,-197.60719,75.533234,-345.64963,-49.564781,-194.82831,76.232826,-344.24191,-45.414707
-14.8,27,-17.20027,10.154288,-37.10231,2.7017715,-2.7722588,9.4310493,-21.256775,15.712257,-197.13559,75.352966,-344.82468,-49.446487,-194.36333,76.050888,-343.42032,-45.30632
-14.7,27,-17.159121,10.129996,-37.013546,2.6953077,-2.7656267,9.4084864,-21.205921,15.674668,-196.66397,75.172691,-343.99973,-49.328194,-193.89835,75.86895,-342.59875,-45.197929
-14.6,27,-17.117971,10.105703,-36.924786,2.6888442,-2.7589943,9.3859243,-21.155069,15.637079,-196.19235,74.992424,-343.1748,-49.209904,-193.43336,75.687012,-341.77716,-45.089542
-14.5,27,-17.076822,10.081411,-36.836025,2.6823807,-2.7523623,9.3633623,-21.104216,15.59949,-195.72073,74.812157,-342.34985,-49.09161,-192.96837,75.505074,-340.9556,-44.981155
-14.4,27,-17.035673,10.057118,-36.747261,2.6759171,-2.7457299,9.3407993,-21.053362,15.561901,-195.24911,74.631882,-341.52493,-48.973316,-192.50339,75.323128,-340.134,-44.872765
-14.3,27,-16.994524,10.032826,-36.658501,2.6694536,-2.7390978,9.3182373,-21.002508,15.524312,-194.7775,74.451614,-340.69998,-48.855022,-192.03841,75.14119,-339.31244,-44.764378
-14.2,27,-16.953375,10.008533,-36.56974,2.6629901,-2.7324655,9.2956753,-20.951654,15.486723,-194.30589,74.271339,-339.87503,-48.736729,-191.57343,74.959251,-338.49084,-44.655987
-14.1,27,-16.912226,9.9842405,-36.48098,2.6565266,-2.7258334,9.2731133,-20.900801,15.449134,-193.83427,74.091072,-339.05011,-48.618435,-191.10844,74.777313,-337.66928,-44.5476
-14,27,-16.871077,9.9599485,-36.392216,2.6500628,-2.7192011,9.2505503,-20.849947,15.411545,-193.36266,73.910805,-338.22516,-48.500145,-190.64345,74.595367,-336.84769,-44.439213
-13.9,27,-16.829927,9.9356556,-36.303455,2.6435993,-2.712569,9.2279882,-20.799093,15.373956,-192.89104,73.73053,-337.40021,-48.381851,-190.17847,74.413429,-336.02612,-44.330822
-13.8,27,-16.788778,9.9113636,-36.214695,2.6371357,-2.7059369,9.2054262,-20.74824,15.336367,-192.41942,73.550262,-336.57529,-48.263557,-189.71349,74.231491,-335.20453,-44.222435
-13.7,27,-16.747629,9.8870707,-36.125931,2.6306722,-2.6993046,9.1828632,-20.697386,15.298778,-191.9478,73.369987,-335.75034,-48.145264,-189.2485,74.049553,-334.38297,-44.114048
-13.6,27,-16.706482,9.8627777,-36.03717,2.6242087,-2.6926725,9.1603012,-20.646534,15.261189,-191.4762,73.18972,-334.92542,-48.02697,-188.78352,73.867615,-333.56137,-44.005661
-13.5,27,-16.665333,9.8384857,-35.94841,2.6177449,-2.6860402,9.1377392,-20.59568,15.223599,-191.00458,73.009453,-334.10046,-47.90868,-188.31853,73.685669,-332.73981,-43.89727
-13.4,27,-16.624184,9.8141928,-35.859646,2.6112814,-2.6794081,9.1151762,-20.544827,15.186009,-190.53296,72.829178,-333.27551,-47.790386,-187.85355,73.503731,-331.91821,-43.788883
-13.3,27,-16.583035,9.7899008,-35.770885,2.6048179,-2.6727757,9.0926142,-20.493973,15.14842,-190.06134,72.648911,-332.45059,-47.672092,-187.38857,73.321793,-331.09665,-43.680492
-13.2,27,-16.541885,9.7656078,-35.682125,2.5983543,-2.6661437,9.0700521,-20.443119,15.110831,-189.58972,72.468643,-331.62564,-47.553799,-186.92358,73.139854,-330.27505,-43.572105
-13.1,27,-16.500736,9.7413149,-35.593365,2.5918908,-2.6595113,9.0474901,-20.392265,15.073242,-189.1181,72.288368,-330.80072,-47.435505,-186.4586,72.957909,-329.45349,-43.463718
-13,27,-16.459587,9.7170229,-35.504601,2.5854273,-2.6528792,9.0249271,-20.341412,15.035653,-188.64648,72.108101,-329.97577,-47.317211,-185.99361,72.77597,-328.6319,-43.355328
-12.9,27,-16.418438,9.6927299,-35.41584,2.5789635,-2.6462469,9.0023651,-20.290558,14.998064,-188.17488,71.927826,-329.15082,-47.198921,-185.52863,72.594032,-327.8103,-43.246941
-12.8,27,-16.377289,9.668438,-35.32708,2.5725,-2.6396148,8.9798031,-20.239704,14.960475,-187.70326,71.747559,-328.3259,-47.080627,-185.06364,72.412094,-326.98874,-43.138554
-12.7,27,-16.33614,9.644145,-35.238316,2.5660365,-2.6329825,8.9572401,-20.18885,14.922886,-187.23164,71.567291,-327.50095,-46.962334,-184.59866,72.230148,-326.16714,-43.030163
