temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg
-20,27,-48.496002,59.729801,-165.56425,68.572258,28.746115,113.40548,-193.52455,251.01677,-60.080662,71.955276,-201.11041,80.949089,-88.826775,149.13397,-381.12399,203.47044
-19.9,27,-48.392818,59.602715,-165.21199,68.426361,28.684952,113.16419,-193.11279,250.4827,-59.952831,71.802177,-200.68251,80.776855,-88.637779,148.81667,-380.31308,203.03752
-19.799999,27,-48.289635,59.475632,-164.85973,68.280457,28.623789,112.9229,-192.70103,249.94861,-59.824997,71.649078,-200.25462,80.604622,-88.448792,148.49936,-379.5022,202.6046
-19.700001,27,-48.186451,59.348549,-164.50746,68.13456,28.562628,112.68162,-192.28929,249.41454,-59.69717,71.495987,-199.82674,80.432388,-88.259796,148.18205,-378.69128,202.17169
-19.6,27,-48.083271,59.221462,-164.1552,67.988663,28.501467,112.44033,-191.87753,248.88046,-59.569336,71.342888,-199.39883,80.260162,-88.070801,147.86475,-377.8804,201.73878
-19.5,27,-47.980087,59.094376,-163.80293,67.842766,28.440304,112.19904,-191.46577,248.34637,-59.441505,71.189796,-198.97093,80.087929,-87.881813,147.54744,-377.06949,201.30586
-19.4,27,-47.876904,58.967293,-163.45067,67.696869,28.379143,111.95775,-191.05402,247.8123,-59.313675,71.036697,-198.54305,79.915695,-87.692818,147.23013,-376.25858,200.87294
-19.299999,27,-47.77372,58.840206,-163.0984,67.550964,28.31798,111.71646,-190.64226,247.27823,-59.185841,70.883598,-198.11514,79.743462,-87.503822,146.91283,-375.44766,200.44003
-19.200001,27,-47.670536,58.713123,-162.74614,67.405067,28.256819,111.47517,-190.23051,246.74416,-59.058014,70.730507,-197.68726,79.571228,-87.314835,146.59552,-374.63678,200.00711
-19.1,27,-47.567356,58.58604,-162.39388,67.259171,28.195658,111.23389,-189.81876,246.21007,-58.930183,70.577408,-197.25937,79.399002,-87.125839,146.27821,-373.82587,199.5742
-19,27,-47.464172,58.458954,-162.04161,67.113274,28.134495,110.9926,-189.407,245.67599,-58.802349,70.424309,-196.83147,79.226768,-86.936844,145.96091,-373.01498,199.14128
-18.9,27,-47.360989,58.331867,-161.68935,66.967377,28.073332,110.75131,-188.99524,245.14191,-58.674519,70.271217,-196.40356,79.054535,-86.747849,145.6436,-372.20407,198.70836
-18.799999,27,-47.257805,58.204784,-161.33708,66.821472,28.012171,110.51002,-188.5835,244.60783,-58.546688,70.118118,-195.97568,78.882301,-86.558853,145.32629,-371.39316,198.27545
-18.700001,27,-47.154621,58.077702,-160.98482,66.675575,27.95101,110.26874,-188.17174,244.07376,-58.418858,69.965027,-195.54779,78.710068,-86.369865,145.00899,-370.58228,197.84254
-18.6,27,-47.051441,57.950615,-160.63255,66.529678,27.889847,110.02744,-187.75998,243.53967,-58.291027,69.811928,-195.11989,78.537842,-86.18087,144.69168,-369.77136,197.40962
-18.5,27,-46.948257,57.823532,-160.28029,66.383781,27.828686,109.78616,-187.34824,243.0056,-58.163193,69.658829,-194.69199,78.365608,-85.991882,144.37437,-368.96045,196.9767
-18.4,27,-46.845074,57.696445,-159.92802,66.237885,27.767523,109.54487,-186.93648,242.47151,-58.035362,69.505737,-194.2641,78.193375,-85.802887,144.05707,-368.14957,196.54379
-18.299999,27,-46.74189,57.569359,-159.57576,66.09198,27.70636,109.30358,-186.52472,241.93744,-57.907532,69.352638,-193.8362,78.021141,-85.613892,143.73976,-367.33865,196.11087
-18.200001,27,-46.638706,57.442276,-159.2235,65.946083,27.645199,109.06229,-186.11298,241.40337,-57.779701,69.199539,-193.40831,77.848907,-85.424904,143.42245,-366.52777,195.67796
-18.1,27,-46.535526,57.315193,-158.87123,65.800186,27.584038,108.82101,-185.70122,240.86929,-57.651871,69.046448,-192.98042,77.676682,-85.235909,143.10515,-365.71686,195.24504
-18,27,-46.432343,57.188107,-158.51897,65.654289,27.522875,108.57972,-185.28946,240.33521,-57.524036,68.893349,-192.55252,77.504448,-85.046913,142.78784,-364.90594,194.81212
-17.9,27,-46.329159,57.06102,-158.1667,65.508392,27.461714,108.33842,-184.8777,239.80113,-57.396206,68.74025,-192.12462,77.332214,-84.857918,142.47054,-364.09503,194.37921
-17.799999,27,-46.225975,56.933937,-157.81444,65.362488,27.400551,108.09714,-184.46594,239.26704,-57.268375,68.587158,-191.69673,77.159981,-84.668922,142.15323,-363.28415,193.94629
-17.700001,27,-46.122791,56.806854,-157.46217,65.216591,27.33939,107.85585,-184.0542,238.73297,-57.140545,68.434059,-191.26884,76.987747,-84.479935,141.83594,-362.47324,193.51338
-17.6,27,-46.019611,56.679768,-157.10991,65.070694,27.278227,107.61456,-183.64244,238.1989,-57.012714,68.280968,-190.84094,76.815514,-84.290939,141.51862,-361.66235,193.08046
-17.5,27,-45.916428,56.552685,-156.75764,64.924797,27.217066,107.37328,-183.23068,237.66481,-56.88488,68.127869,-190.41306,76.643288,-84.101944,141.20131,-360.85144,192.64755
-17.4,27,-45.813244,56.425598,-156.40538,64.7789,27.155903,107.13199,-182.81892,237.13074,-56.75705,67.97477,-189.98515,76.471054,-83.912956,140.884,-360.04053,192.21463
-17.299999,27,-45.71006,56.298512,-156.05312,64.632996,27.094742,106.89069,-182.40718,236.59665,-56.629219,67.821671,-189.55725,76.29882,-83.723961,140.5667,-359.22964,191.78171
-17.200001,27,-45.606876,56.171429,-155.70085,64.487099,27.033581,106.64941,-181.99542,236.06259,-56.501389,67.668579,-189.12936,76.126587,-83.534973,140.2494,-358.41873,191.3488
-17.1,27,-45.503696,56.044346,-155.34859,64.341202,26.972418,106.40812,-181.58366,235.5285,-56.373558,67.51548,-188.70148,75.954353,-83.345978,139.9321,-357.60785,190.91588
-17,27,-45.400513,55.917259,-154.99632,64.195305,26.911255,106.16683,-181.17192,234.99443,-56.245728,67.362389,-188.27357,75.782127,-83.156982,139.61478,-356.79694,190.48297
-16.9,27,-45.297329,55.790176,-154.64406,64.049408,26.850094,105.92554,-180.76016,234.46034,-56.117893,67.20929,-187.84567,75.609894,-82.967987,139.29747,-355.98602,190.05005
-16.799999,27,-45.194145,55.66309,-154.29179,63.903507,26.788931,105.68426,-180.3484,233.92627,-55.990063,67.05619,-187.41779,75.43766,-82.778992,138.98016,-355.17511,189.61713
-16.700001,27,-45.090961,55.536007,-153.93953,63.75761,26.72777,105.44297,-179.93666,233.3922,-55.862232,66.903099,-186.9899,75.265427,-82.590004,138.66287,-354.36423,189.18422
-16.6,27,-44.987782,55.40892,-153.58727,63.61171,26.666609,105.20168,-179.5249,232.85811,-55.734402,66.75,-186.562,75.093193,-82.401009,138.34557,-353.55331,188.75131
