temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,27,-4.286056,22.662203,-48.703159,40.131046,19.324471,25.657183,-30.962687,69.611626
-19.9,27,-4.276937,22.613985,-48.599533,40.045662,19.283354,25.602594,-30.896807,69.463516
-19.799999,27,-4.2678175,22.565769,-48.495911,39.960278,19.242237,25.548004,-30.830929,69.315407
-19.700001,27,-4.2586985,22.517551,-48.392288,39.874893,19.201122,25.493414,-30.765053,69.167297
-19.6,27,-4.249579,22.469334,-48.288666,39.789505,19.160007,25.438826,-30.699173,69.019188
-19.5,27,-4.2404599,22.421116,-48.18504,39.704121,19.118891,25.384235,-30.633295,68.871078
-19.4,27,-4.2313404,22.372898,-48.081417,39.618736,19.077774,25.329645,-30.567417,68.722969
-19.299999,27,-4.2222214,22.32468,-47.977791,39.533348,19.036659,25.275055,-30.501539,68.574852
-19.200001,27,-4.2131019,22.276464,-47.874168,39.447968,18.995543,25.220467,-30.435661,68.42675
-19.1,27,-4.2039828,22.228247,-47.770546,39.362579,18.954428,25.165876,-30.369783,68.278641
-19,27,-4.1948633,22.180029,-47.666924,39.277195,18.913311,25.111286,-30.303905,68.130524
-18.9,27,-4.1857443,22.131811,-47.563297,39.191811,18.872194,25.056696,-30.238028,67.982414
-18.799999,27,-4.1766248,22.083593,-47.459675,39.106422,18.831079,25.002106,-30.172148,67.834305
-18.700001,27,-4.1675057,22.035378,-47.356052,39.021038,18.789963,24.947517,-30.106272,67.686195
-18.6,27,-4.1583862,21.98716,-47.252426,38.935654,18.748848,24.892927,-30.040394,67.538086
-18.5,27,-4.1492672,21.938942,-47.148804,38.850269,18.707731,24.838337,-29.974516,67.389977
-18.4,27,-4.1401477,21.890724,-47.045177,38.764885,18.666616,24.783747,-29.908636,67.241867
-18.299999,27,-4.1310287,21.842506,-46.941555,38.679497,18.6255,24.729156,-29.842758,67.093758
-18.200001,27,-4.1219091,21.794291,-46.837933,38.594112,18.584385,24.674568,-29.776882,66.945648
-18.1,27,-4.1127901,21.746073,-46.73431,38.508728,18.543268,24.619978,-29.711002,66.797539
-18,27,-4.1036706,21.697855,-46.630684,38.423344,18.502151,24.565388,-29.645124,66.649429
-17.9,27,-4.0945516,21.649637,-46.527061,38.337955,18.461037,24.510799,-29.579247,66.50132
-17.799999,27,-4.0854321,21.601419,-46.423435,38.252571,18.41992,24.456209,-29.513369,66.35321
-17.700001,27,-4.076313,21.553202,-46.319813,38.167187,18.378805,24.401619,-29.447491,66.205101
-17.6,27,-4.0671935,21.504986,-46.21619,38.081802,18.337688,24.347031,-29.381613,66.056992
-17.5,27,-4.0580745,21.456768,-46.112564,37.996418,18.296572,24.29244,-29.315735,65.908882
-17.4,27,-4.048955,21.40855,-46.008942,37.91103,18.255457,24.23785,-29.249857,65.760773
-17.299999,27,-4.0398359,21.360332,-45.905315,37.825645,18.21434,24.18326,-29.183977,65.612656
-17.200001,27,-4.0307169,21.312115,-45.801697,37.740261,18.173225,24.128672,-29.118101,65.464554
-17.1,27,-4.0215974,21.263897,-45.698071,37.654877,18.132109,24.074081,-29.052223,65.316444
-17,27,-4.0124779,21.215679,-45.594448,37.569492,18.090994,24.019491,-28.986343,65.168327
-16.9,27,-4.0033588,21.167463,-45.490822,37.484104,18.049877,23.964901,-28.920465,65.020218
-16.799999,27,-3.9942396,21.119246,-45.387199,37.39872,18.00876,23.910311,-28.854588,64.872108
-16.700001,27,-3.9851203,21.071028,-45.283577,37.313335,17.967646,23.855722,-28.78871,64.723999
-16.6,27,-3.976001,21.02281,-45.179951,37.227951,17.926529,23.801132,-28.722832,64.57589
-16.5,27,-3.9668818,20.974592,-45.076328,37.142563,17.885414,23.746542,-28.656954,64.42778
-16.4,27,-3.9577625,20.926374,-44.972702,37.057178,17.844297,23.691952,-28.591076,64.279671
-16.299999,27,-3.9486432,20.878157,-44.86908,36.971794,17.803181,23.637362,-28.525198,64.131561
-16.200001,27,-3.9395239,20.829941,-44.765457,36.88641,17.762066,23.582773,-28.45932,63.983452
-16.1,27,-3.9304047,20.781723,-44.661835,36.801025,17.720951,23.528183,-28.393442,63.835342
-16,27,-3.9212854,20.733505,-44.558208,36.715637,17.679834,23.473593,-28.327564,63.687233
-15.9,27,-3.9121661,20.685287,-44.454586,36.630253,17.638718,23.419004,-28.261684,63.539124
-15.8,27,-3.9030468,20.63707,-44.350964,36.544868,17.597603,23.364414,-28.195808,63.391014
-15.7,27,-3.8939276,20.588854,-44.247337,36.459484,17.556486,23.309824,-28.129929,63.242901
-15.6,27,-3.8848083,20.540636,-44.143715,36.3741,17.515371,23.255236,-28.064053,63.094795
-15.5,27,-3.875689,20.492418,-44.040092,36.288712,17.474255,23.200645,-27.998173,62.946682
-15.4,27,-3.8665698,20.444201,-43.936466,36.203327,17.433138,23.146055,-27.932295,62.798573
-15.3,27,-3.8574505,20.395983,-43.832844,36.117943,17.392023,23.091465,-27.866417,62.650463
