temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,27,-3.8219862,19.698153,-42.429657,34.785683,2.9829104,18.605101,-33.482418,39.448238
-19.9,27,-3.8138542,19.656242,-42.339382,34.711674,2.9765637,18.565516,-33.411179,39.364307
-19.799999,27,-3.8057222,19.61433,-42.249104,34.637661,2.970217,18.52593,-33.339939,39.280373
-19.700001,27,-3.7975905,19.57242,-42.158829,34.563648,2.9638705,18.486345,-33.2687,39.196442
-19.6,27,-3.7894585,19.53051,-42.068554,34.489635,2.9575238,18.44676,-33.19746,39.112511
-19.5,27,-3.7813268,19.488598,-41.978279,34.415623,2.9511774,18.407175,-33.126221,39.028576
-19.4,27,-3.7731948,19.446688,-41.888,34.34161,2.9448307,18.367588,-33.054981,38.944645
-19.299999,27,-3.7650628,19.404776,-41.797726,34.267601,2.938484,18.328003,-32.983742,38.86071
-19.200001,27,-3.7569311,19.362865,-41.707451,34.193588,2.9321375,18.288418,-32.912506,38.776779
-19.1,27,-3.7487991,19.320955,-41.617176,34.119576,2.9257908,18.248833,-32.841267,38.692848
-19,27,-3.7406673,19.279043,-41.526897,34.045563,2.9194441,18.209248,-32.770027,38.608913
-18.9,27,-3.7325354,19.237133,-41.436623,33.97155,2.9130976,18.169662,-32.698788,38.524982
-18.799999,27,-3.7244034,19.195221,-41.346344,33.897537,2.9067509,18.130077,-32.627548,38.441048
-18.700001,27,-3.7162716,19.153311,-41.256073,33.823528,2.9004045,18.090492,-32.556309,38.357117
-18.6,27,-3.7081397,19.111401,-41.165794,33.749516,2.8940578,18.050907,-32.485069,38.273186
-18.5,27,-3.7000079,19.069489,-41.07552,33.675503,2.887711,18.011322,-32.41383,38.189251
-18.4,27,-3.6918759,19.027578,-40.985241,33.60149,2.8813643,17.971735,-32.34259,38.10532
-18.299999,27,-3.683744,18.985666,-40.894966,33.527477,2.8750179,17.93215,-32.271351,38.021385
-18.200001,27,-3.6756122,18.943756,-40.804691,33.453468,2.8686712,17.892565,-32.200111,37.937454
-18.1,27,-3.6674802,18.901844,-40.714417,33.379456,2.8623247,17.85298,-32.128872,37.853523
-18,27,-3.6593485,18.859934,-40.624138,33.305443,2.855978,17.813395,-32.057632,37.769588
-17.9,27,-3.6512165,18.818022,-40.533863,33.23143,2.8496313,17.773809,-31.986395,37.685658
-17.799999,27,-3.6430845,18.776112,-40.443588,33.157417,2.8432846,17.734224,-31.915155,37.601723
-17.700001,27,-3.6349528,18.734201,-40.353313,33.083408,2.8369381,17.694639,-31.843916,37.517792
-17.6,27,-3.6268208,18.692289,-40.263035,33.009396,2.8305914,17.655054,-31.772676,37.433861
-17.5,27,-3.6186891,18.650379,-40.17276,32.935383,2.824245,17.615467,-31.701437,37.349926
-17.4,27,-3.6105571,18.608467,-40.082485,32.86137,2.8178983,17.575882,-31.630198,37.265995
-17.299999,27,-3.6024251,18.566557,-39.992207,32.787357,2.8115516,17.536297,-31.558958,37.182064
-17.200001,27,-3.5942934,18.524647,-39.901932,32.713345,2.8052051,17.496712,-31.48772,37.098129
-17.1,27,-3.5861614,18.482735,-39.811657,32.639336,2.7988584,17.457127,-31.416481,37.014198
-17,27,-3.5780296,18.440825,-39.721382,32.565323,2.7925117,17.417542,-31.345242,36.930267
-16.9,27,-3.5698977,18.398912,-39.631104,32.49131,2.7861652,17.377956,-31.274002,36.846333
-16.799999,27,-3.5617657,18.357002,-39.540829,32.417297,2.7798185,17.338371,-31.202763,36.762402
-16.700001,27,-3.5536339,18.315092,-39.450554,32.343285,2.7734721,17.298786,-31.131525,36.678471
-16.6,27,-3.5455019,18.27318,-39.360279,32.269272,2.7671254,17.259201,-31.060286,36.594536
-16.5,27,-3.5373702,18.23127,-39.27,32.195263,2.7607787,17.219614,-30.989046,36.510605
-16.4,27,-3.5292382,18.189358,-39.179726,32.12125,2.754432,17.180029,-30.917807,36.42667
-16.299999,27,-3.5211062,18.147448,-39.089451,32.047237,2.7480855,17.140444,-30.846567,36.342739
-16.200001,27,-3.5129745,18.105537,-38.999176,31.973225,2.741739,17.100859,-30.77533,36.258808
-16.1,27,-3.5048425,18.063625,-38.908897,31.899214,2.7353923,17.061274,-30.70409,36.174873
-16,27,-3.4967108,18.021715,-38.818623,31.825201,2.7290456,17.021688,-30.632851,36.090942
-15.9,27,-3.4885788,17.979803,-38.728348,31.751188,2.7226989,16.982103,-30.561611,36.007008
-15.8,27,-3.4804471,17.937893,-38.638069,31.677177,2.7163525,16.942518,-30.490372,35.923077
-15.7,27,-3.4723151,17.895981,-38.547794,31.603165,2.7100058,16.902931,-30.419132,35.839146
-15.6,27,-3.4641831,17.854071,-38.45752,31.529152,2.7036593,16.863346,-30.347893,35.755211
-15.5,27,-3.4560513,17.81216,-38.367245,31.455141,2.6973126,16.823761,-30.276653,35.67128
-15.4,27,-3.4479194,17.770248,-38.276966,31.381128,2.6909659,16.784176,-30.205414,35.587345
-15.3,27,-3.4397876,17.728338,-38.186691,31.307116,2.6846194,16.744591,-30.134176,35.503414
-15.2,27,-3.4316556,17.686426,-38.096416,31.233105,2.6782727,16.705006,-30.062937,35.419483
-15.1,27,-3.4235237,17.644516,-38.006138,31.159092,2.671926,16.665421,-29.991697,35.335548
