temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
7.8,2,5.73138481741e-06,2.84915597604e-06,2,5.73138481741e-06,2.84915597604e-06,0,0,0
8.9,1,4.29201054430e-06,2.13362181967e-06,1,4.29201054430e-06,2.13362181967e-06,0,0,0
9,18,.0000510342982878,.0000268578916121,17,.000051018892691,.0000253622455375,1,1.54055967982e-08,1.49564607455e-06
10.9,6,.0000182427345408,9.06873299300e-06,6,.0000182427345408,9.06873299300e-06,0,0,0
11.2,11,.0000352677527395,.0000211992196455,9,.0000352297861355,.0000175132472577,2,3.79666040828e-08,3.68597238776e-06
11.7,12,.0000323840399261,.000017560005972,11,.0000323689093875,.0000160910637987,1,1.51305385998e-08,1.46894217323e-06
11.9,12,.0000365951828911,.0000201375365805,11,.0000365750402125,.0000181819929139,1,2.01426786361e-08,1.95554366655e-06
12.1,1,2.87064176518e-06,1.42703856909e-06,1,2.87064176518e-06,1.42703856909e-06,0,0,0
12.3,28,.0000867105969515,.0000466489160544,26,.0000866739069352,.0000430868807371,2,3.66900163584e-08,3.56203531737e-06
12.4,18,.0000537611292231,.000030818517871,16,.0000534275782229,.0000265596388545,2,3.33551000153e-07,4.25887901656e-06
12.6,14,.0000406798433232,.000020222551143,14,.0000406798433232,.000020222551143,0,0,0
12.9,11,.0000414335793266,.0000205972443155,11,.0000414335793266,.0000205972443155,0,0,0
13,13,.000039934843711,.0000256294474639,10,.0000398750300974,.0000198224672658,3,5.98136136176e-08,5.80698019803e-06
13.1,19,.0000614152822891,.0000305304439507,19,.0000614152822891,.0000305304439507,0,0,0
13.3,20,.000077513739825,.0000385332255064,20,.000077513739825,.0000385332255064,0,0,0
13.4,51,.0001548174109391,.0000886883826752,44,.0001546960043015,.0000769016685354,7,1.21406637632e-07,.0000117867141398
13.5,1,3.14702970172e-06,1.56443491051e-06,1,3.14702970172e-06,1.56443491051e-06,0,0,0
13.6,16,.00006157707071,.0000306108715904,16,.00006157707071,.0000306108715904,0,0,0
13.7,2,7.58310579840e-06,3.76967409466e-06,2,7.58310579840e-06,3.76967409466e-06,0,0,0
13.8,29,.0000980423426196,.0000506220170564,28,.000098022839893,.0000487286026782,1,1.95027265448e-08,1.89341437817e-06
13.9,16,.0000465862246273,.0000306254775069,12,.0000465089187855,.0000231202709529,4,7.73058417280e-08,7.50520655401e-06
14,11,.0000423068945565,.0000210313824027,11,.0000423068945565,.0000210313824027,0,0,0
14.1,7,.0000153217264423,.0000105108135813,5,.0000152917623382,7.60176078529e-06,2,2.99641040868e-08,2.90905279599e-06
14.2,22,.0000815450027858,.000040537225459,22,.0000815450027858,.000040537225459,0,0,0
14.3,19,.0000640862876935,.0000318582405043,19,.0000640862876935,.0000318582405043,0,0,0
14.4,7,.0000202710100439,.0000100770187146,7,.0000202710100439,.0000100770187146,0,0,0
14.5,30,.000094409260301,.0000518856186318,27,.0000943579764225,.0000469067442737,3,5.12838784772e-08,4.97887435813e-06
14.6,20,.0000687452144419,.0000356622500703,19,.0000687298088451,.0000341666039958,1,1.54055967982e-08,1.49564607455e-06
14.7,7,.0000268626861271,.0000133538386535,7,.0000268626861271,.0000133538386535,0,0,0
14.8,24,.0000704452435656,.000040466946075,21,.0000703888431417,.0000349913334503,3,5.64004238868e-08,5.47561262465e-06
14.9,7,.0000254142430549,.0000126337956772,7,.0000254142430549,.0000126337956772,0,0,0
15,27,.0000915391769389,.000049608904078,25,.0000914966929031,.0000454843587931,2,4.24840358448e-08,4.12454528487e-06
15.1,30,.0000980030360545,.0000502103310964,29,.0000979875933353,.0000487110809217,1,1.54427191035e-08,1.49925017467e-06
15.2,13,.0000489696824388,.0000243435529228,13,.0000489696824388,.0000243435529228,0,0,0
15.3,16,.0000589513235809,.0000293055734346,16,.0000589513235809,.0000293055734346,0,0,0
15.4,26,.0000856448943978,.0000425753423769,26,.0000856448943978,.0000425753423769,0,0,0
15.5,14,.0000377408749195,.0000243673001705,11,.0000376828368189,.000018732694798,3,5.80381005477e-08,5.63460537251e-06
15.6,1,4.46215722150e-07,3.33598791258e-06,0,0,0,1,4.46215722150e-07,3.33598791258e-06
15.7,27,.000103280253553,.0000533308755166,26,.0001032596635469,.0000513319030233,1,2.05900061445e-08,1.99897249331e-06
15.8,29,.0000752763071743,.0000493650308044,22,.0000751526465592,.000037359490193,7,1.23660615081e-07,.0000120055406114
15.9,24,.0000642293484905,.000041129318106,19,.0000641340984657,.0000318820082157,5,9.52500247564e-08,9.24730989027e-06
16,32,.0001115535495444,.000057309132103,31,.0001115343522997,.0000554453754376,1,1.91972446828e-08,1.86375666544e-06
16.1,7,.0000242345892314,.0000142496800208,6,.0000242117880589,.0000120360374467,1,2.28011725056e-08,2.21364257413e-06
16.2,55,.0001725135426192,.0000938598464018,50,.0001724296723751,.0000857173374698,5,8.38702440831e-08,8.14250893200e-06
16.3,8,.0000289450626951,.0000143890185882,8,.0000289450626951,.0000143890185882,0,0,0
16.4,21,.0000752207527057,.0000373933478386,21,.0000752207527057,.0000373933478386,0,0,0
16.5,22,.000072771907746,.000041557644181,19,.000072716189834,.0000361482930202,3,5.57179120619e-08,5.40935116078e-06
16.6,10,.0000188158687706,.000021651274551,5,.0000170537941813,8.47769308621e-06,5,1.76207458935e-06,.0000131735814648
16.7,31,.000112022191388,.0000556878866291,31,.000112022191388,.0000556878866291,0,0,0
16.8,14,.0000448175649126,.0000222794734555,14,.0000448175649126,.0000222794734555,0,0,0
16.9,28,.0000832693326984,.0000458052447811,25,.0000832236660244,.0000413717143601,3,4.56666739979e-08,4.43353042101e-06
17,4,.0000139623391533,6.94088521414e-06,4,.0000139623391533,6.94088521414e-06,0,0,0
17.1,16,.0000574630051347,.0000301354745034,15,.0000574467528622,.0000285576292072,1,1.62522724168e-08,1.57784529620e-06
17.2,8,.0000315900801979,.0000157038958832,8,.0000315900801979,.0000157038958832,0,0,0
17.3,30,.0001329296853925,.0002732520116524,20,.0001181061464592,.0001624286019819,10,.0000148235389332,.0001108234096705
17.4,18,.0000577285470857,.0000306207042513,17,.0000577086377689,.0000286878163251,1,1.99093168618e-08,1.93288792616e-06
17.5,20,.0000582536886338,.0000383830442843,15,.0000581561162107,.0000289102649731,5,9.75724230301e-08,9.47277931118e-06
17.6,1,4.03622925660e-06,2.00646923076e-06,1,4.03622925660e-06,2.00646923076e-06,0,0,0
17.7,20,.0000689588005933,.0000357931080543,19,.0000689431394676,.0000342726540339,1,1.56611257296e-08,1.52045402046e-06
17.8,12,.0000441613196926,.0000219532446408,12,.0000441613196926,.0000219532446408,0,0,0
17.9,14,.0000487335655421,.0000258926520473,13,.0000487163119942,.0000242175982521,1,1.72535479237e-08,1.67505379522e-06
18,43,.0001541945481449,.0002429651224247,34,.0001393647867189,.0001320951985235,9,.000014829761426,.0001108699239012
18.1,28,.0000749409324889,.0000732677707447,19,.000071033032782,.0000420421474701,9,3.90789970695e-06,.0000312256232746
18.2,18,.000034012111513,.000114392505111,4,.0000238626619193,.0000385134192129,14,.0000101494495937,.0000758790858981
18.3,20,.0000352600400166,.0000319810508245,11,.0000351104060883,.0000174539013642,9,1.49633928359e-07,.0000145271494603
18.4,35,.0001281415717855,.0000817902498511,32,.0001267447005375,.000069626758318,3,1.39687124801e-06,.0000121634915331
18.5,36,.0000444399253787,.0001342084977694,8,.0000285690746296,.0000142021090141,28,.0000158708507492,.0001200063887552
18.6,49,.0000843936253503,.0002410910196033,19,.000060832131112,.0000649411101676,30,.0000235614942383,.0001761499094357
18.7,13,.0000312766000548,.0000409249502127,9,.0000293918981242,.0000268345844461,4,1.88470193052e-06,.0000140903657666
18.8,34,.0000835800497896,.0001052175610994,22,.000076287502452,.0000489556068715,12,7.29254733756e-06,.0000562619542279
18.9,35,.0000680726775286,.0001329515487214,18,.0000571561363358,.0000459375457922,17,.0000109165411928,.0000870140029292
19,20,.0000463143712679,.0001002166513899,8,.0000413944676438,.0000634345775552,12,4.91990362406e-06,.0000367820738347
19.1,46,.000138917284632,.0002700278648717,29,.000111835560233,.0000622926113465,17,.000027081724399,.0002077352535252
19.2,62,.0001977804355633,.0002930027802677,45,.000182310739774,.0001637436969304,17,.0000154696957892,.0001292590833373
19.3,23,.0000743134212051,.0000712763234105,18,.0000714186887762,.0000437355334952,5,2.89473242887e-06,.0000275407899153
19.4,10,.000029676912618,.0000254847342376,9,.0000287353565227,.0000184454935379,1,9.41556095313e-07,7.03924069967e-06
19.5,51,.0001595452330054,.0002377488232241,34,.0001402745444921,.0000899694612144,17,.0000192706885134,.0001477793620097
19.6,26,.000055471974548,.0000810974107708,16,.0000480661307165,.000025730008133,10,7.40584383152e-06,.0000553674026378
19.7,52,.0000423402504026,.000159934527602,11,.0000261664588947,.0000390163933162,41,.0000161737915079,.0001209181342858
19.8,44,.000090109295229,.0003477046910803,12,.0000526756702186,.0000678442701201,32,.0000374336250104,.0002798604209602
19.9,32,.0001369112975222,.0001076398079931,30,.0001362624805097,.00010104152841,2,6.48817012561e-07,6.59827958316e-06
20,18,.0000672521296678,.0000615903753669,16,.0000654082489291,.0000478051960044,2,1.84388073876e-06,.0000137851793625
20.1,20,.0000734673869633,.0000384421635999,19,.0000734475040645,.0000365118402215,1,1.98828988829e-08,1.93032337847e-06
20.2,22,.0000701959124987,.0000378031445507,20,.0000701658079834,.0000348804599071,2,3.01045153250e-08,2.92268464364e-06
20.3,37,.0001203251445219,.0001365457162592,33,.0001136977017211,.0000869977768048,4,6.62744280078e-06,.0000495479394544
20.4,16,.0000600095791015,.0000461672203755,15,.0000576689251375,.0000286680748331,1,2.34065396398e-06,.0000174991455424
20.5,54,.0001447660894289,.0002307132559736,34,.0001296298376303,.0001134543520038,20,.0000151362517986,.0001172589039697
20.6,32,.0000736688167322,.0001726050234083,13,.0000556639099614,.0000379971471602,19,.0000180049067708,.0001346078762481
20.7,26,.0000756504771857,.0001663000584813,14,.0000612339632653,.0000585196423799,12,.0000144165139204,.0001077804161014
20.8,16,.0000505536950755,.0000618346934971,12,.0000475214682183,.0000391652274629,4,3.03222685716e-06,.0000226694660341
