temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_high,adj_sample_wgt_high
24.3,2797,.0010437591644461,2787,.0010402673170944,10,3.49184735171e-06
24.8,2558,.0009758815042602,2551,.0009723437858753,7,3.53771838491e-06
25.1,2476,.0008796293780904,2471,.000877769975844,5,1.85940224640e-06
25.3,2491,.0009185433449375,2473,.0009131540357998,18,5.38930913763e-06
25.4,2299,.0010019151315248,2284,.0009956994548617,15,6.21567666315e-06
25.5,6704,.0020081579444486,6665,.0019980338912795,39,.0000101240531691
25.6,4720,.0018963559547558,4695,.0018876402055952,25,8.71574916061e-06
25.7,4975,.0020776098438766,4956,.0020685957878008,19,9.01405607578e-06
25.8,1786,.0002352545098123,1769,.0002320463845837,17,3.20812522858e-06
25.9,8977,.0030230569435865,8923,.003001741004951,54,.0000213159386355
26,2650,.001493584992815,2638,.0014868252464879,12,6.75974632713e-06
26.1,1700,.0001952565418755,1693,.0001944361734445,7,8.20368430965e-07
26.2,4722,.0020682634739444,4711,.0020627325807965,11,5.53089314792e-06
26.3,2433,.0009554415685358,2419,.0009465336926411,14,8.90787589469e-06
26.4,6976,.0035801889239906,6940,.0035632105892631,36,.0000169783347275
26.5,6181,.0014296242597318,6122,.0014125136476828,59,.000017110612049
26.6,4343,.0010764538956209,4321,.001072929717882,22,3.52417773897e-06
26.7,15372,.0058238579797916,15308,.0057991033134499,64,.0000247546663417
26.8,4917,.0022732567853012,4894,.0022624224447867,23,.0000108343405145
26.9,11389,.0034753436445918,11315,.0034493999835377,74,.0000259436610541
27,5479,.0013344900711338,5409,.0013181916375657,70,.0000162984335681
27.1,18604,.0056933314686489,18472,.0056616873204334,132,.0000316441482155
27.2,4187,.0015237099936485,4179,.0015189652950056,8,4.74469864287e-06
27.3,14842,.0050252637583093,14743,.0049944921537808,99,.0000307716045285
27.4,12278,.0047068887094248,12227,.0046845823491459,51,.0000223063602789
27.5,18620,.0056829455431142,18538,.0056525321555512,82,.000030413387563
27.6,6706,.0024450785359242,6677,.0024333280979327,29,.0000117504379915
27.7,12690,.0039467813858423,12600,.0039222515827788,90,.0000245298030634
27.8,11845,.0034573059229324,11771,.0034356284862191,74,.0000216774367132
27.9,4474,.0014741367250259,4451,.0014641544375174,23,9.98228750859e-06
28,11657,.0024076833857727,11592,.0023929272380698,65,.0000147561477029
28.1,15372,.0037187344978804,15269,.0036986103140357,103,.0000201241838447
28.2,7568,.0010694851727635,7527,.0010634818293767,41,6.00334338685e-06
28.3,11597,.0031907032418736,11529,.0031739973513005,68,.0000167058905731
28.4,14896,.0039396770587601,14807,.0039191056313221,89,.0000205714274379
28.5,15794,.0046790696334682,15699,.00465486666549,95,.0000242029679782
28.6,5548,.0012037110946217,5521,.0011982675754219,27,5.44351919984e-06
28.7,5632,.0009196245080645,5570,.0009085709937438,62,.0000110535143207
