temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_high,adj_sample_wgt_high
13.4,2,.0003025444311788,1,.000144274905324,1,.0001582695258548
13.5,1,.0001582695258548,1,.0001582695258548,0,0
14.8,1,.0001673374208622,1,.0001673374208622,0,0
14.9,2,.0003085009666393,2,.0003085009666393,0,0
15.3,1,.000178736896487,1,.000178736896487,0,0
16.8,1,.0001717844133964,1,.0001717844133964,0,0
16.9,1,.0001705531321932,1,.0001705531321932,0,0
17.1,2,.0003411062643863,2,.0003411062643863,0,0
17.3,4,.0007784776535118,4,.0007784776535118,0,0
17.5,3,.0006042715831427,3,.0006042715831427,0,0
17.7,4,.0006219267088454,3,.0004527758719632,1,.0001691508368822
17.8,3,.0005918082024436,3,.0005918082024436,0,0
17.9,2,.0004344772169134,2,.0004344772169134,0,0
18,7,.0014905004063621,7,.0014905004063621,0,0
18.1,2,.000371298432583,2,.000371298432583,0,0
18.2,6,.0012018756533507,6,.0012018756533507,0,0
18.3,4,.0006823665898992,4,.0006823665898992,0,0
18.5,15,.0026172393554589,14,.0024499019345967,1,.0001673374208622
18.6,9,.0016249899053946,9,.0016249899053946,0,0
18.7,6,.0011287479719613,4,.0007562438986497,2,.0003725040733116
18.8,1,.0001989073352888,1,.0001989073352888,0,0
18.9,6,.001320964700426,5,.0010714655654738,1,.0002494991349522
19,14,.0026697897556005,14,.0026697897556005,0,0
19.1,7,.0014804535749136,7,.0014804535749136,0,0
19.2,4,.000708364037564,3,.000507889300934,1,.00020047473663
19.3,6,.0010813632252393,6,.0010813632252393,0,0
19.4,6,.0011289473623037,6,.0011289473623037,0,0
19.5,5,.0010277413530275,5,.0010277413530275,0,0
19.6,28,.0051000107341679,28,.0051000107341679,0,0
19.7,9,.0017157019028673,9,.0017157019028673,0,0
19.8,11,.002275397622725,8,.0017792375438148,3,.0004961600789102
19.9,19,.0034364557795925,19,.0034364557795925,0,0
20,12,.0021574981074082,11,.0019592625030782,1,.00019823560433
20.1,18,.0031826827107579,18,.0031826827107579,0,0
20.2,14,.0025320255954284,14,.0025320255954284,0,0
20.3,22,.0043745441798819,22,.0043745441798819,0,0
20.4,9,.0015482336748391,7,.0012226267281221,2,.000325606946717
20.5,9,.0018575363210402,8,.0016593007167103,1,.00019823560433
20.6,7,.0013875979784643,6,.0012190823472338,1,.0001685156312305
20.7,17,.0032629399211146,17,.0032629399211146,0,0
20.8,9,.0016924082156038,9,.0016924082156038,0,0
20.9,2,.0003165390517097,2,.0003165390517097,0,0
21,11,.00199547529337,8,.001472126954468,3,.000523348338902
21.1,9,.001640308444621,9,.001640308444621,0,0
21.2,12,.0022739145642845,12,.0022739145642845,0,0
21.3,19,.0035163361462764,19,.0035163361462764,0,0
21.4,3,.000471695268061,3,.000471695268061,0,0
21.5,16,.0029385888337856,16,.0029385888337856,0,0
