temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
12,2,.000032693893445,.0000155908292072,2,.000032693893445,.0000155908292072,0,0,0
12.4,2,.0000305233543259,.0000145557582982,2,.0000305233543259,.0000145557582982,0,0,0
13.1,1,.0000145035101013,6.91632976668e-06,1,.0000145035101013,6.91632976668e-06,0,0,0
13.2,3,.0000186380295872,8.88796978415e-06,3,.0000186380295872,8.88796978415e-06,0,0,0
13.4,2,9.79308940785e-06,.0000101757937045,1,9.73576152319e-06,4.85254895466e-06,1,5.73278846616e-08,5.32324474989e-06
13.5,2,.0000248157648457,.0000120641461763,2,.0000248157648457,.0000120641461763,0,0,0
14,1,4.61116878014e-09,1.69075246959e-06,0,0,0,1,4.61116878014e-09,1.69075246959e-06
14.1,4,.0000583134547014,.0000278081029137,4,.0000583134547014,.0000278081029137,0,0,0
14.2,3,.0000505789685121,.0000241197358264,3,.0000505789685121,.0000241197358264,0,0,0
14.3,1,.0000165903293237,7.91147704149e-06,1,.0000165903293237,7.91147704149e-06,0,0,0
14.4,13,.0001822831327445,.0000869258756211,13,.0001822831327445,.0000869258756211,0,0,0
14.5,1,5.95824667471e-06,2.84132602246e-06,1,5.95824667471e-06,2.84132602246e-06,0,0,0
14.6,6,.000072622908192,.0000346318938682,6,.000072622908192,.0000346318938682,0,0,0
14.7,3,.0000410552074754,.0000195781133243,3,.0000410552074754,.0000195781133243,0,0,0
14.8,12,.0001284618997488,.0000615033588929,12,.0001284618997488,.0000615033588929,0,0,0
14.9,8,.0000549488026991,.0000265977972731,8,.0000549488026991,.0000265977972731,0,0,0
15,8,.0001025259753078,.000048891851975,8,.0001025259753078,.000048891851975,0,0,0
15.1,4,.0000133537911351,8.30609678815e-06,3,.0000133484986691,6.36553659206e-06,1,5.29246602099e-09,1.94056019609e-06
15.2,8,.0000501115412135,.0000238363905964,8,.0000501115412135,.0000238363905964,0,0,0
15.3,2,.0000195090883608,9.56330268309e-06,2,.0000195090883608,9.56330268309e-06,0,0,0
15.4,3,.0000246705194513,.000011745980828,3,.0000246705194513,.000011745980828,0,0,0
15.5,6,.0000811920599517,.0000387182881241,6,.0000811920599517,.0000387182881241,0,0,0
15.6,6,.000073018869216,.0000348207149727,6,.000073018869216,.0000348207149727,0,0,0
15.7,19,.0001866849354428,.0000890064169425,19,.0001866849354428,.0000890064169425,0,0,0
15.8,10,.0001048123028795,.0000499821387621,10,.0001048123028795,.0000499821387621,0,0,0
15.9,10,.0000639408551368,.0000345264107864,9,.0000639298368696,.0000304864021246,1,1.10182671875e-08,4.04000866183e-06
