temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_high,adj_sample_wgt_high
23.6,5,.0001006197649076,5,.0001006197649076,0,0
23.7,42,.0002461142810262,12,.0000400213285729,30,.0002060929524532
23.8,14,.0000266991713715,8,.0000156668003228,6,.0000110323710487
24,17,.0000902711394701,5,.0000117410406801,12,.00007853009879
24.1,11,.0000947144226302,4,.0000448292557849,7,.0000498851668453
24.2,1,8.16988176666e-06,0,0,1,8.16988176666e-06
24.3,7,.0000756070367061,4,.0000357514873031,3,.000039855549403
24.4,5,.0000386258507206,2,.0000131182532641,3,.0000255075974565
24.5,2,.0000105076601358,1,7.26859161659e-06,1,3.23906851918e-06
24.6,43,.0003149455573066,17,.0001015691947259,26,.0002133763625807
24.7,45,.0003745311363446,18,.0001132303084432,27,.0002613008279013
24.8,10,.000063536937887,9,.0000541151148354,1,9.42182305153e-06
24.9,11,.0001079758303604,5,.000039447387735,6,.0000685284426254
25,24,.000400215028094,11,.0002097800706906,13,.0001904349574033
25.1,19,.0002701106768654,17,.0002476312329236,2,.0000224794439418
25.2,1,7.46701562093e-06,0,0,1,7.46701562093e-06
25.3,10,.0002936138837413,6,.0002085273056309,4,.0000850865781103
25.4,66,.0007903288169473,34,.0004244826127433,32,.000365846204204
25.5,9,.0001779994742037,4,.0000459016297327,5,.000132097844471
25.7,26,.0002382375948855,17,.0001194667675009,9,.0001187708273847
25.8,3,.000036342958083,1,7.26859161659e-06,2,.0000290743664664
25.9,1,7.26859161659e-06,1,7.26859161659e-06,0,0
26.2,9,.0001430166425962,0,0,9,.0001430166425962
26.5,3,.0000263736792476,3,.0000263736792476,0,0
27.2,2,.0000298680624837,0,0,2,.0000298680624837
27.3,7,.0001480570535932,0,0,7,.0001480570535932
27.6,19,.0001681385328993,0,0,19,.0001681385328993
27.7,1,.0000295588924928,0,0,1,.0000295588924928
27.9,11,.0002286189455845,3,.0001174220769826,8,.0001111968686018
28,11,.0000555091200454,3,9.20280484706e-06,8,.0000463063151983
28.1,30,.0003365536127831,8,.0000656838055875,22,.0002708698071956
28.2,21,.0003825601805829,1,9.27775545279e-06,20,.0003732824251301
28.3,4,.0000720055304555,0,0,4,.0000720055304555
28.4,25,.000212591264642,10,.0000462386987579,15,.0001663525658842
28.5,56,.0005222768613748,10,.0000950348177184,46,.0004272420436564
28.6,49,.0009958470120637,8,.000470642056257,41,.0005252049558067
28.7,5,.0002188130038121,1,.0000197484423552,4,.0001990645614569
28.8,24,.0002034940780078,10,.0001157645052672,14,.0000877295727406
28.9,60,.0019215316245891,4,.0000723257194295,56,.0018492059051596
29,43,.0003248606208217,8,.0000583677506256,35,.0002664928701961
29.1,75,.0010149985695307,17,.0001263652644639,58,.0008886333050668
29.2,39,.0004469531346416,6,.0000375207756633,33,.0004094323589783
29.3,53,.0006848567692757,25,.0001582944289567,28,.000526562340319
29.4,70,.0012448957263587,5,.0000602250702286,65,.00118467065613
29.5,91,.0024273505437122,40,.0015675804445436,51,.0008597700991686
29.6,64,.0006334825022805,43,.0003571155480131,21,.0002763669542674
29.7,62,.0009756652879105,7,.0000746245514165,55,.000901040736494
29.8,105,.0016635296581171,16,.0003040956676159,89,.0013594339905012
29.9,36,.0004099775442228,3,.000061719128098,33,.0003482584161247
30,96,.0027223833657786,10,.0002481382616679,86,.0024742451041107
30.1,53,.0011139313892272,9,.0002158351044272,44,.0008980962848
30.2,108,.0027035981548664,11,.0001908267652198,97,.0025127713896467
30.3,124,.0031609965975576,26,.0008194312357546,98,.0023415653618031
30.4,49,.000760316158221,4,.0000632133610452,45,.0006971027971758
30.5,145,.0042354725173936,47,.0014740223908802,98,.0027614501265134
30.6,41,.0007854118221644,8,.0001527681386051,33,.0006326436835593
30.7,115,.0046260906731277,16,.0006899169338794,99,.0039361737392483
30.8,139,.0024087781936828,40,.0008467659650364,99,.0015620122286464
30.9,174,.00423738291272,29,.0004642550154585,145,.0037731278972615
31,98,.0026429329423081,35,.0006883445041694,63,.0019545884381387
31.1,133,.0028777557211015,29,.0007494074566239,104,.0021283482644776
31.2,152,.0027683443885849,26,.0004834643697791,126,.0022848800188058
31.3,254,.0038923267072164,41,.0006213243464686,213,.0032710023607478
31.4,244,.0062256994986001,75,.0013933707355136,169,.0048323287630865
31.5,189,.002930866833367,62,.0007875254795522,127,.0021433413538148
31.6,193,.0037876508342833,56,.0011791056938364,137,.0026085451404469
31.7,157,.0028897433599013,37,.0005443261964047,120,.0023454171634967
31.8,115,.0028078335674309,39,.0008019585984584,76,.0020058749689724
31.9,159,.0036630532578101,42,.0010373057367588,117,.0026257475210514
32,176,.0032482219016856,33,.0005815765130137,143,.0026666453886719
32.1,315,.0061587483677386,80,.0011940311762828,235,.0049647171914557
32.2,157,.0037142655538673,34,.0007499440465608,123,.0029643215073065
32.3,138,.002157246417994,52,.0009181436219592,86,.0012391027960348
32.4,47,.0014836222703707,13,.0008309501640724,34,.0006526721062983
32.5,165,.0038005150045137,41,.001042300216568,124,.0027582147879457
32.6,80,.0022894193924685,25,.0008630867770307,55,.0014263326154378
32.7,78,.0014600219313934,24,.0003402580017564,54,.001119763929637
32.8,124,.002739003498391,36,.0006659017435595,88,.0020731017548314
32.9,183,.0040746127820057,60,.0017077067096807,123,.002366906072325
33,180,.0051169533337543,60,.0018339942323564,120,.0032829591013979
33.1,122,.0014639459782302,39,.0004432134228409,83,.0010207325553893
33.2,106,.003176077776061,32,.0012215137753628,74,.0019545640006982
33.3,177,.0041954717712542,65,.0011030443554318,112,.0030924274158224
33.4,45,.0012446837126845,17,.0003859191992888,28,.0008587645133957
33.5,139,.0028143763756816,20,.0005201688536545,119,.0022942075220271
33.6,72,.0017594849616671,29,.0006415057632694,43,.0011179791983977
33.7,63,.0018297695456795,21,.0004785678884218,42,.0013512016572577
33.8,70,.0012039889910227,18,.0001756446102661,52,.0010283443807566
33.9,72,.0015925749559074,27,.0005567751096578,45,.0010357998462496
34,90,.002162788654914,29,.000766674511965,61,.001396114142949
34.1,107,.0023061554243213,34,.0010768547713269,73,.0012293006529944
34.2,119,.0033108669218791,28,.001086076864226,91,.0022247900576531
34.3,46,.0013567779413961,16,.0006021817725923,30,.0007545961688038
34.4,47,.0010818313925256,12,.0002601303546044,35,.0008217010379212
34.5,25,.0003004966708886,10,.0001313818397648,15,.0001691148311238
34.6,76,.0012763608176556,20,.000306613340058,56,.0009697474775976
34.7,178,.0036006313889629,53,.0010401288700734,125,.0025605025188895
34.8,110,.0027868589723994,35,.000847443555358,75,.0019394154170413
34.9,53,.0007659023542601,26,.0003560031433381,27,.000409899210922
35,79,.0018341917810858,13,.0002732700838806,66,.0015609216972052
35.1,120,.0025316219769138,27,.0004226049063618,93,.002109017070552
35.2,68,.0015861290412431,16,.0003711808412845,52,.0012149481999586
35.3,91,.001880799708033,18,.0003408623720134,73,.0015399373360196
35.4,49,.0008909666454997,25,.0005198321928503,24,.0003711344526494
35.5,92,.0015337932563853,24,.0003840182198473,68,.0011497750365379
35.6,103,.0024325250110451,49,.0012418619331811,54,.001190663077864
35.7,182,.0032464935171674,56,.0009687437859611,126,.0022777497312063
35.8,79,.0019279892858322,27,.0007620813894391,52,.001165907896393
35.9,58,.0010398209450386,14,.0002443639132252,44,.0007954570318134
36,31,.0008209982227072,6,.0002603769480629,25,.0005606212746443
36.1,131,.0020495208970033,41,.00041365991558,90,.0016358609814233
36.2,32,.0006831370383225,12,.0003807618440987,20,.0003023751942237
36.3,25,.0002848337313139,11,.0001065958172717,14,.0001782379140423
36.4,72,.000811199050986,17,.0001338047622994,55,.0006773942886866
36.5,70,.0007612891357667,10,.0000744163160107,60,.000686872819756
36.6,67,.0013698806551474,14,.0002419311977064,53,.001127949457441
36.7,69,.0010364103368374,28,.000348352191395,41,.0006880581454425
36.8,79,.001359650362474,13,.0002152506494895,66,.0011443997129845
36.9,69,.002081478326545,23,.000998358367724,46,.001083119958821
37,26,.0005591717579136,4,.0000542067712104,22,.0005049649867033
37.1,81,.0012611552908766,19,.0003314835105357,62,.0009296717803409
37.2,11,.000488309569846,3,.0001356125567327,8,.0003526970131134
37.3,50,.0007636040961643,16,.0002344153006106,34,.0005291887955536
37.4,40,.0008565213042857,22,.0004561237969938,18,.0004003975072919
37.5,37,.0007931734190265,8,.0002205799019066,29,.0005725935171199
37.6,21,.0003204939407624,6,.0000545382117707,15,.0002659557289917
37.7,17,.0002474891979318,8,.0000893525560741,9,.0001581366418577
37.8,87,.0020940242071674,13,.000198478125526,74,.0018955460816414
37.9,16,.0004987540050934,3,.000059869760662,13,.0004388842444314
38,25,.0005667575557027,8,.0000801734373681,17,.0004865841183346
38.1,37,.0007957961643115,9,.0001813251947169,28,.0006144709695945
38.2,114,.0016494076274967,40,.0005801785187032,74,.0010692291087935
38.3,19,.0003396787226393,7,.0001850806620496,12,.0001545980605897
38.4,5,.0000165058668244,4,.0000132046934596,1,3.30117336489e-06
38.5,41,.0004776393154771,15,.0000954450119934,26,.0003821943034836
38.6,30,.0005549595020966,0,0,30,.0005549595020966
38.7,31,.0006493241235148,9,.0002274459957334,22,.0004218781277814
38.8,54,.0007023032908364,14,.0001166974971056,40,.0005856057937308
38.9,85,.0021283939640853,30,.0007639206967269,55,.0013644732673583
39,10,.0002098428340105,1,.0000270864165941,9,.0001827564174164
39.1,14,.0002517079714153,6,.0001018909146069,8,.0001498170568084
39.2,43,.0013937494109086,17,.000609940270806,26,.0007838091401027
39.3,17,.0002556468480179,8,.0001148525507233,9,.0001407942972946
39.4,15,.0001353690602173,5,.0000238664667904,10,.0001115025934268
39.5,42,.0004426260078105,21,.0000880898001867,21,.0003545362076238
39.6,4,.0001380320063618,1,.0000435891015513,3,.0000944429048104
39.7,45,.0008967594667411,27,.0004456505416783,18,.0004511089250627
39.8,12,.0001186445290386,4,.0000362276161923,8,.0000824169128464
39.9,2,.0000133755413572,2,.0000133755413572,0,0
40,45,.0005828758444295,9,.000133661286327,36,.0004492145581025
40.2,14,.0001363544538435,4,.0000278279630948,10,.0001085264907488
40.3,18,.0003024146080861,12,.0001903171933009,6,.0001120974147852
40.5,14,.0002731461540861,6,.0000953118146754,8,.0001778343394108
40.8,12,.0001683730988589,5,.000069603052907,7,.0000987700459518
41.1,22,.0003274538571532,2,.0000294722749459,20,.0002979815822073
41.2,3,.0000436576856373,2,.0000291051237582,1,.0000145525618791
41.3,17,.0002432924966342,8,.0001123724705394,9,.0001309200260948
42.9,10,.0000338371601174,6,.0000200821823455,4,.0000137549777719
