temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
29,-.34583253,.34344655,-1.0189754,.32731035,5.4933014,3.3780191,-1.1274943,12.114098
29.1,-.36715913,.35999814,-1.0727425,.33842424,5.6969285,3.5507512,-1.2624164,12.656273
29.2,-.38888231,.3765285,-1.1268646,.34909996,5.8933678,3.723695,-1.4049405,13.191676
29.3,-.41100374,.39304385,-1.1813556,.35934806,6.082562,3.8968217,-1.555068,13.720192
29.4,-.43352512,.40955061,-1.2362295,.36917931,6.2644544,4.0701017,-1.7127984,14.241707
29.5,-.45644808,.42605528,-1.291501,.37860492,6.4389863,4.243504,-1.8781288,14.756102
29.6,-.4797743,.44256461,-1.347185,.38763639,6.606101,4.4169974,-2.051055,15.263257
29.7,-.50350547,.45908555,-1.4032966,.39628562,6.7657404,4.590549,-2.2315707,15.763052
29.8,-.52764332,.47562513,-1.4598515,.4045648,6.9178476,4.7641263,-2.4196682,16.255363
29.9,-.55218947,.49219066,-1.5168654,.41248649,7.0623646,4.9376941,-2.6153383,16.740068
30,-.57714558,.50878948,-1.5743546,.42006353,7.199234,5.1112189,-2.8185704,17.217039
30.1,-.60251331,.52542931,-1.6323358,.42730916,7.3283987,5.2846642,-3.0293527,17.68615
30.2,-.62829441,.54211777,-1.6908257,.43423682,7.4498005,5.4579945,-3.2476718,18.147272
30.3,-.65449053,.55886281,-1.7498415,.44086039,7.5633821,5.6311731,-3.4735141,18.600279
30.4,-.68110335,.57567251,-1.8094007,.44719398,7.6690865,5.804163,-3.7068639,19.045036
30.5,-.70813447,.59255505,-1.869521,.45325199,7.7668552,5.9769268,-3.9477057,19.481417
30.6,-.73558569,.60951877,-1.9302205,.45904911,7.8566318,6.149426,-4.1960225,19.909285
30.7,-.76345861,.62657219,-1.9915175,.46460032,7.9383578,6.3216233,-4.4517965,20.328512
30.8,-.7917549,.64372396,-2.0534306,.46992084,8.0119762,6.4934797,-4.7150102,20.738962
30.9,-.82047629,.66098273,-2.1159787,.47502613,8.0774288,6.6649561,-4.9856443,21.140503
31,-.8496244,.67835748,-2.1791806,.47993192,8.1346598,6.8360133,-5.2636805,21.532999
31.1,-.87920088,.69585717,-2.2430558,.48465413,8.183609,7.0066128,-5.5490994,21.916319
31.2,-.90920752,.71349084,-2.3076239,.48920891,8.2242212,7.1767149,-5.8418808,22.290323
31.3,-.93964589,.73126775,-2.3729043,.49361262,8.2564383,7.3462801,-6.1420059,22.654882
31.4,-.97051769,.74919719,-2.4389172,.49788177,8.2802029,7.5152688,-6.4494543,23.009859
31.5,-1.0018246,.76728845,-2.5056825,.50203311,8.2954559,7.6836424,-6.7642064,23.355118
31.6,-1.0335684,.78555107,-2.5732203,.50608343,8.3021421,7.8513608,-7.0862427,23.690527
31.7,-1.0657506,.80399454,-2.641551,.51004976,8.3002024,8.0183849,-7.415544,24.015949
31.8,-1.0983729,.8226285,-2.7106953,.51394922,8.2895794,8.1846762,-7.7520914,24.331251
31.9,-1.1314372,.84146249,-2.7806733,.51779902,8.270216,8.3501959,-8.0958662,24.636299
32,-1.1649449,.8605063,-2.8515062,.52161652,8.2420549,8.514904,-8.4468498,24.93096
32.1,-1.1988977,.87976968,-2.9232147,.52541912,8.205039,8.6787634,-8.8050251,25.215103
32.2,-1.2332975,.89926225,-2.9958191,.52922422,8.1591091,8.8417368,-9.1703758,25.488594
32.3,-1.2681457,.91899395,-3.0693407,.5330494,8.1042089,9.0037851,-9.5428848,25.751303
32.4,-1.3034441,.93897456,-3.1438005,.5369122,8.0402803,9.1648722,-9.9225378,26.003099
32.5,-1.3391944,.95921385,-3.219219,.54083008,7.9672666,9.3249607,-10.30932,26.243855
32.6,-1.3753984,.97972161,-3.2956173,.54482073,7.8851099,9.4840155,-10.703219,26.47344
32.7,-1.4120575,1.0005077,-3.3730166,.54890162,7.7937522,9.6420012,-11.104223,26.691729
32.8,-1.4491735,1.0215819,-3.4514372,.55309027,7.6931362,9.7988825,-11.512321,26.898594
32.9,-1.4867481,1.042954,-3.5309002,.5574041,7.5832047,9.9546261,-11.927504,27.093914
33,-1.524783,1.0646336,-3.6114266,.56186062,7.4639006,10.109198,-12.349763,27.277563
33.1,-1.5632797,1.0866306,-3.6930366,.56647712,7.335165,10.262566,-12.779094,27.449425
33.2,-1.6022402,1.1089545,-3.7757511,.57127082,7.1969414,10.414698,-13.215491,27.609373
33.3,-1.6416659,1.131615,-3.8595908,.5762589,7.0491719,10.565564,-13.658953,27.757296
33.4,-1.6815585,1.1546217,-3.9445755,.58145839,6.8917994,10.715134,-14.109478,27.893076
33.5,-1.7219199,1.177984,-4.030726,.58688629,6.7247658,10.86338,-14.567068,28.0166
33.6,-1.7627515,1.2017112,-4.118062,.59255928,6.5480142,11.010274,-15.031727,28.127754
33.7,-1.8040551,1.2258129,-4.206604,.59849405,6.3614864,11.15579,-15.503461,28.226433
33.8,-1.8458323,1.2502981,-4.2963719,.60470712,6.1651254,11.299904,-15.982279,28.312529
33.9,-1.888085,1.2751764,-4.3873849,.61121476,5.9588733,11.44259,-16.468191,28.385939
34,-1.9308146,1.3004565,-4.4796624,.61803323,5.7426729,11.583828,-16.961212,28.446558
34.1,-1.974023,1.3261476,-4.5732245,.62517846,5.5164666,11.723596,-17.461359,28.494291
34.2,-2.0177116,1.3522584,-4.6680894,.63266629,5.2801967,11.861875,-17.968651,28.529045
34.3,-2.0618825,1.3787981,-4.764277,.64051229,5.0338058,11.998648,-18.483112,28.550724
34.4,-2.1065369,1.4057752,-4.8618054,.64873183,4.7772369,12.133899,-19.004766,28.55924
34.5,-2.1516767,1.4331982,-4.9606938,.65734023,4.5104313,12.267612,-19.533648,28.55451
34.6,-2.1973038,1.4610759,-5.0609598,.66635245,4.2333326,12.399778,-20.069786,28.536451
34.7,-2.2434194,1.4894165,-5.162622,.67578328,3.9458826,12.530385,-20.61322,28.504986
34.8,-2.2900255,1.5182283,-5.2656984,.68564737,3.6480241,12.659425,-21.163994,28.460041
34.9,-2.3371236,1.5475196,-5.3702064,.69595897,3.3396995,12.786893,-21.722149,28.401548
35,-2.3847158,1.5772984,-5.4761639,.70673227,3.0208511,12.912784,-22.287739,28.329441
35.1,-2.4328032,1.6075727,-5.5835876,.71798128,2.6914217,13.037096,-22.860817,28.243662
35.2,-2.4813876,1.6383502,-5.6924949,.72971964,2.3513536,13.159833,-23.441444,28.144152
35.3,-2.5304711,1.6696389,-5.8029032,.74196088,2.0005894,13.280995,-24.029684,28.030863
35.4,-2.580055,1.7014462,-5.9148283,.75471824,1.6390713,13.400592,-24.625607,27.903749
