temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
33.5,-1.3613905,1.6984727,-4.6903358,1.9675549,-3.3436286,4.4731798,-12.1109,5.4236422
33.599998,-1.3816175,1.7325132,-4.7772813,2.014046,-3.5387449,4.553483,-12.463408,5.3859181
33.700001,-1.4017771,1.7670521,-4.8651357,2.0615814,-3.7390301,4.6345782,-12.822637,5.3445768
33.799999,-1.4218655,1.8020983,-4.9539132,2.1101823,-3.9445055,4.7164836,-13.188643,5.2996321
33.900002,-1.441882,1.837666,-5.0436411,2.1598773,-4.1552224,4.7992282,-13.561537,5.2510924
34,-1.4618231,1.8737643,-5.1343336,2.2106874,-4.3712015,4.8828306,-13.941374,5.1989713
34.099998,-1.4816875,1.9104058,-5.2260141,2.2626388,-4.5924864,4.9673185,-14.328252,5.1432791
34.200001,-1.5014739,1.9476031,-5.318706,2.315758,-4.8191218,5.0527186,-14.722268,5.0840244
34.299999,-1.5211786,1.9853648,-5.4124222,2.3700647,-5.0511274,5.1390491,-15.123479,5.021224
34.400002,-1.5408012,2.0237048,-5.5071898,2.4255874,-5.2885566,5.2263412,-15.531997,4.9548841
34.5,-1.5603379,2.0626311,-5.6030207,2.4823449,-5.5314269,5.3146124,-15.947876,4.8850217
34.599998,-1.5797874,2.1021562,-5.6999378,2.5403631,-5.7797847,5.4038906,-16.371216,4.8116465
34.700001,-1.5991484,2.1422923,-5.7979641,2.5996671,-6.0336747,5.494204,-16.802116,4.7347674
34.799999,-1.6184174,2.1830468,-5.8971105,2.6602757,-6.2931147,5.5855699,-17.240631,4.6544018
34.900002,-1.6375936,2.2244337,-5.9974036,2.7222164,-6.5581598,5.67802,-17.686874,4.5705552
35,-1.6566737,2.2664599,-6.0988536,2.7855062,-6.8288264,5.7715721,-18.1409,4.4832468
35.099998,-1.6756561,2.3091378,-6.2014828,2.8501706,-7.1051602,5.8662534,-18.602806,4.3924851
35.200001,-1.6945397,2.3524785,-6.3053126,2.9162335,-7.3872089,5.9620929,-19.072697,4.2982783
35.299999,-1.7133206,2.3964891,-6.4103532,2.983712,-7.6749868,6.0591073,-19.550619,4.200645
35.400002,-1.7319984,2.4411831,-6.5166292,3.0526323,-7.9685521,6.1573281,-20.036694,4.0995893
35.5,-1.7505696,2.4865663,-6.6241503,3.1230109,-8.2679186,6.256773,-20.53097,3.9951315
35.599998,-1.7690327,2.5326505,-6.7329369,3.1948712,-8.5731335,6.3574696,-21.033545,3.8872781
35.700001,-1.7873865,2.579447,-6.8430095,3.2682366,-8.8842449,6.459446,-21.544525,3.7760367
35.799999,-1.8056273,2.6269615,-6.9543772,3.3431225,-9.2012644,6.5627184,-22.063957,3.6614268
35.900002,-1.8237545,2.6752069,-7.0670638,3.4195547,-9.5242538,6.6673188,-22.591959,3.5434508
36,-1.8417646,2.7241888,-7.1810765,3.4975471,-9.8532248,6.7732635,-23.128576,3.4221282
36.099998,-1.8596563,2.7739179,-7.2964354,3.5771229,-10.188224,6.8805799,-23.673912,3.2974651
36.200001,-1.8774281,2.8244052,-7.4131608,3.6583047,-10.529302,6.989296,-24.228071,3.1694672
36.299999,-1.8950765,2.8756559,-7.5312581,3.7411053,-10.876468,7.0994272,-24.79109,3.0381541
36.400002,-1.9126009,2.9276819,-7.6507521,3.8255506,-11.229786,7.2110057,-25.363096,2.9035261
36.5,-1.9299977,2.9804885,-7.7716479,3.9116526,-11.589264,7.3240457,-25.94413,2.7656026
36.599998,-1.9472656,3.034086,-7.8939648,3.9994335,-11.954951,7.4385753,-26.534292,2.6243882
36.700001,-1.9644033,3.0884845,-8.0177212,4.0889149,-12.3269,7.5546217,-27.133686,2.4798863
36.799999,-1.981407,3.1436882,-8.1429224,4.1801085,-12.705116,7.6721988,-27.74235,2.3321166
36.900002,-1.9982764,3.1997097,-8.2695923,4.2730393,-13.089666,7.7913389,-28.360409,2.1810768
37,-2.0150077,3.2565525,-8.3977327,4.3677177,-13.480556,7.912055,-28.9879,2.0267863
37.099998,-2.0315998,3.3142266,-8.5273647,4.4641647,-13.877837,8.0343742,-29.624922,1.8692472
37.200001,-2.0480511,3.3727422,-8.6585045,4.5624022,-14.28156,8.1583242,-30.271582,1.7084612
37.299999,-2.0643582,3.4321027,-8.7911558,4.6624393,-14.69173,8.2839165,-30.92791,1.5444477
37.400002,-2.0805202,3.4923198,-8.9253416,4.7643008,-15.108417,8.4111843,-31.594034,1.377201
37.5,-2.096534,3.5533969,-9.0610638,4.8679957,-15.531623,8.5401382,-32.269985,1.2067406
37.599998,-2.1123979,3.6153433,-9.1983404,4.9735451,-15.9614,8.670805,-32.955868,1.0330666
37.700001,-2.1281104,3.678169,-9.3371897,5.0809684,-16.397802,8.8032122,-33.651779,.85617793
37.799999,-2.1436687,3.7418766,-9.4776115,5.1902747,-16.84083,8.9373703,-34.357754,.67609376
37.900002,-2.1590712,3.8064778,-9.6196308,5.3014884,-17.290556,9.0733109,-35.073917,.49280557
38,-2.174315,3.8719749,-9.7632465,5.4146166,-17.746983,9.2110443,-35.800297,.30633226
38.099998,-2.1893988,3.9383774,-9.9084768,5.5296793,-18.210159,9.3505964,-36.536991,.1166715
38.200001,-2.2043207,4.0056949,-10.055338,5.6466966,-18.680145,9.491993,-37.284111,-.076179951
38.299999,-2.2190773,4.0739284,-10.203831,5.7656755,-19.156937,9.6352444,-38.041668,-.27220351
38.400002,-2.2336683,4.1430907,-10.353977,5.8866405,-19.640606,9.7803822,-38.809803,-.4714106
38.5,-2.2480903,4.2131834,-10.505777,6.0095973,-20.131155,9.9274139,-39.588528,-.67378289
38.599998,-2.2623413,4.2842145,-10.659247,6.1345654,-20.628639,10.076365,-40.377953,-.87932503
38.700001,-2.2764201,4.3561945,-10.814405,6.2615647,-21.13311,10.227262,-41.178177,-1.0880426
38.799999,-2.2903237,4.4291244,-10.971248,6.3906002,-21.644567,10.380114,-41.989216,-1.2999177
38.900002,-2.3040507,4.5030155,-11.129799,6.521697,-22.163086,10.534949,-42.811207,-1.5149645
39,-2.3175983,4.5778685,-11.290056,6.6548595,-22.688663,10.691777,-43.644161,-1.7331651
39.099998,-2.3309648,4.6536932,-11.452036,6.7901068,-23.221354,10.850621,-44.488182,-1.9545268
39.200001,-2.3441484,4.7304988,-11.615755,6.9274583,-23.761215,11.011508,-45.343376,-2.1790571
39.299999,-2.3571463,4.8082848,-11.781211,7.0669184,-24.308243,11.174442,-46.209747,-2.4067388
39.400002,-2.3699574,4.887064,-11.948426,7.2085118,-24.862514,11.339457,-47.08744,-2.6375887
39.5,-2.3825784,4.966836,-12.117398,7.352241,-25.424025,11.506556,-47.97646,-2.8715899
39.599998,-2.3950078,5.0476103,-12.288142,7.4981265,-25.992828,11.675764,-48.876904,-3.1087513
39.700001,-2.4072442,5.1293955,-12.460675,7.6461864,-26.568985,11.847106,-49.788887,-3.3490832
39.799999,-2.4192843,5.2121921,-12.634993,7.7964244,-27.152487,12.020587,-50.712406,-3.5925682
39.900002,-2.4311271,5.2960114,-12.811119,7.9488649,-27.743414,12.196239,-51.647602,-3.8392262
40,-2.4427695,5.3808537,-12.989049,8.1035099,-28.341759,12.374063,-52.594479,-4.0890408
40.099998,-2.4542098,5.4667273,-13.168798,8.2603788,-28.947578,12.554086,-53.553135,-4.3420224
40.200001,-2.4654465,5.5536418,-13.350385,8.4194908,-29.560934,12.736331,-54.523685,-4.5981841
40.299999,-2.4764767,5.6415958,-13.533801,8.5808477,-30.181814,12.920802,-55.506119,-4.8575087
40.400002,-2.487299,5.7306023,-13.719073,8.7444754,-30.810303,13.107529,-56.500587,-5.1200185
40.5,-2.4979105,5.8206596,-13.906194,8.9103727,-31.446388,13.296515,-57.507076,-5.3856974
40.599998,-2.5083096,5.9117775,-14.095181,9.0785618,-32.09013,13.487783,-58.5257,-5.6545582
