temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,32.528564,69.173119,-103.04825,168.10538,46.024433,126.7527,-202.4063,294.45517
-19.9,31.942245,68.626404,-102.56303,166.44753,44.061787,125.80227,-202.50613,290.6297
-19.799999,31.359653,68.082886,-102.08036,164.79967,42.113441,124.85751,-202.6028,286.82968
-19.700001,30.78079,67.542572,-101.60023,163.1618,40.179394,123.91844,-202.69629,283.05508
-19.6,30.205624,67.005432,-101.12262,161.53386,38.259529,122.98501,-202.78667,279.30573
-19.5,29.634153,66.471474,-100.64754,159.91585,36.353844,122.05722,-202.87392,275.5816
-19.4,29.066372,65.940681,-100.175,158.30774,34.462299,121.13506,-202.95807,271.88266
-19.299999,28.50227,65.413055,-99.704971,156.7095,32.584854,120.21854,-203.03915,268.20886
-19.200001,27.941845,64.888603,-99.23748,155.12117,30.7215,119.30765,-203.11719,264.56018
-19.1,27.385069,64.367287,-98.772499,153.54263,28.872128,118.40234,-203.1922,260.93646
-19,26.831942,63.849121,-98.310036,151.97392,27.036732,117.50263,-203.26419,257.33765
-18.9,26.282454,63.334091,-97.850082,150.41499,25.215271,116.60851,-203.33321,253.76375
-18.799999,25.736593,62.822197,-97.392647,148.86583,23.407705,115.71996,-203.39925,250.21466
-18.700001,25.194365,62.313435,-96.937729,147.32646,21.614029,114.837,-203.46236,246.69041
-18.6,24.655735,61.807789,-96.485306,145.79677,19.834131,113.95957,-203.52254,243.1908
-18.5,24.120707,61.305256,-96.035385,144.27679,18.068005,113.0877,-203.57982,239.71582
-18.4,23.589266,60.805828,-95.587967,142.76649,16.315613,112.22136,-203.63422,236.26544
-18.299999,23.061407,60.309505,-95.143051,141.26587,14.57691,111.36055,-203.68576,232.83958
-18.200001,22.53713,59.816284,-94.700638,139.7749,12.851892,110.50528,-203.73447,229.43825
-18.1,22.016403,59.326145,-94.260704,138.29352,11.14045,109.65549,-203.78036,226.06126
-18,21.499228,58.839088,-93.823273,136.82173,9.4425783,108.81121,-203.82347,222.70863
-17.9,20.985594,58.35511,-93.388321,135.35951,7.7582345,107.97241,-203.8638,219.38028
-17.799999,20.475491,57.874203,-92.955864,133.90685,6.0873785,107.1391,-203.90138,216.07614
-17.700001,19.968922,57.396366,-92.525894,132.46373,4.4300013,106.31126,-203.93625,212.79625
-17.6,19.465853,56.921581,-92.098396,131.03011,2.7859988,105.48888,-203.9684,209.54039
-17.5,18.966288,56.449848,-91.673378,129.60596,1.1553618,104.67194,-203.99786,206.30859
-17.4,18.470215,55.981159,-91.250839,128.19127,-.46195012,103.86044,-204.02467,203.10077
-17.299999,17.977625,55.515511,-90.83078,126.78603,-2.0659778,103.05437,-204.04884,199.91689
-17.200001,17.488518,55.052906,-90.4132,125.39024,-3.6567316,102.25375,-204.07039,196.75693
-17.1,17.002865,54.593319,-89.998077,124.00381,-5.234313,101.45851,-204.08934,193.62071
-17,16.520666,54.136757,-89.585426,122.62675,-6.7987323,100.66868,-204.10571,190.50826
-16.9,16.04191,53.683205,-89.17524,121.25906,-8.3500299,99.884239,-204.11954,187.41948
-16.799999,15.56659,53.232666,-88.767517,119.9007,-9.8882465,99.105179,-204.13083,184.35434
-16.700001,15.094703,52.785137,-88.362267,118.55167,-11.413395,98.331512,-204.13962,181.31282
-16.6,14.626222,52.340599,-87.959465,117.21191,-12.925572,97.563187,-204.1459,178.29477
-16.5,14.161144,51.899052,-87.559128,115.88142,-14.424791,96.800217,-204.14973,175.30016
-16.4,13.699463,51.460487,-87.16124,114.56017,-15.911093,96.042595,-204.15112,172.32893
-16.299999,13.241167,51.024906,-86.765808,113.24815,-17.384516,95.290306,-204.15009,169.38104
-16.200001,12.786256,50.592304,-86.372833,111.94534,-18.845076,94.54335,-204.14664,166.45648
-16.1,12.334702,50.162659,-85.982307,110.65171,-20.292868,93.801697,-204.14081,163.55508
-16,11.886503,49.735977,-85.594223,109.36723,-21.727903,93.065346,-204.13263,160.67682
-15.9,11.441651,49.312252,-85.208588,108.09189,-23.150227,92.334297,-204.12212,157.82167
-15.8,11.00014,48.891479,-84.825394,106.82568,-24.559862,91.608536,-204.10928,154.98956
-15.7,10.561953,48.473644,-84.444649,105.56855,-25.956877,90.888039,-204.09416,152.1804
-15.6,10.127086,48.058754,-84.066338,104.32051,-27.341288,90.172813,-204.07677,149.39418
-15.5,9.6955223,47.64679,-83.690468,103.08151,-28.71316,89.462845,-204.05711,146.6308
