temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
7.8,2,3.38104894126e-06,1.66436529980e-06,2,3.38104894126e-06,1.66436529980e-06,0,0,0
8.9,1,2.53193570643e-06,1.24637824683e-06,1,2.53193570643e-06,1.24637824683e-06,0,0,0
9,18,.0000272619954558,.000015689327995,15,.0000264692807832,.0000130298474801,3,7.92714672571e-07,2.65948051492e-06
9.199999999999999,3,1.55399848545e-08,1.17729650473e-08,2,1.41704097345e-08,8.40926084322e-09,1,1.36957511998e-09,3.36370420406e-09
10.9,6,7.74298106876e-06,5.29759853407e-06,4,7.22387437690e-06,3.55604612423e-06,2,5.19106691854e-07,1.74155240984e-06
11.2,11,.0000152993267761,.0000123837536421,6,.000013604226524,6.69685744015e-06,5,1.69510025216e-06,5.68689620195e-06
11.3,7,9.76242841944e-06,7.47810395296e-06,4,8.82887684384e-06,4.34612934441e-06,3,9.33551575599e-07,3.13197460855e-06
11.4,6,.0000118109306868,6.81420317505e-06,5,.0000114615611437,5.64210245102e-06,1,3.49369543073e-07,1.17210072403e-06
11.5,6,1.82091397960e-07,1.26129172884e-07,4,1.72390240749e-07,1.02302934124e-07,2,9.70115721088e-09,2.38262387597e-08
11.7,12,.0000149238863116,.0000102578673591,8,.0000139068562248,6.84583062593e-06,4,1.01703008681e-06,3.41203673315e-06
11.8,36,7.07651981902e-07,6.97735030641e-07,13,5.58510953930e-07,3.31441661672e-07,23,1.49141027972e-07,3.66293368970e-07
11.9,30,.0000166292904449,.0000119117966291,15,.0000153234468074,7.55648323469e-06,15,1.30584363744e-06,4.35531339438e-06
12,5,3.92055477150e-06,2.70184603934e-06,4,3.65350473075e-06,1.80591917953e-06,1,2.67050040748e-07,8.95926859812e-07
12.1,188,3.55592921153e-06,2.49899031490e-06,96,3.25521711320e-06,1.76043533773e-06,92,3.00712098333e-07,7.38554977175e-07
12.2,72,8.99922069975e-07,9.66467347929e-07,25,6.67760853723e-07,3.96274718817e-07,47,2.32161216251e-07,5.70192629112e-07
12.3,28,.000037865967812,.0000272504690884,18,.000034858095546,.0000171593508185,10,3.00787226593e-06,.0000100911182699
12.4,20,.0000262673329985,.0000201829582238,12,.0000237338242641,.000011683283617,8,2.53350873436e-06,8.49967460681e-06
12.6,9,.00001265505378,7.70730315480e-06,7,.0000121388559364,5.97550967996e-06,2,5.16197843581e-07,1.73179347485e-06
12.7,123,9.55665899260e-06,6.86507403591e-06,75,8.72782348793e-06,4.82943736113e-06,48,8.28835504674e-07,2.03563667478e-06
12.8,14,4.21500996328e-08,1.03521499373e-07,0,0,0,14,4.21500996328e-08,1.03521499373e-07
12.9,11,.0000175306743913,.0000105221558666,9,.0000168708743828,8.30859116796e-06,2,6.59800008407e-07,2.21356469865e-06
13,40,.0000225464112251,.0000167728677312,26,.0000205383857406,.0000102962137021,14,2.00802548456e-06,6.47665402909e-06
13.1,45,.0000333104539001,.000023334749933,27,.0000308740421966,.0000152119676344,18,2.43641170350e-06,8.12278229856e-06
13.3,12,.0000216084073088,.0000134156794047,9,.0000206377437735,.0000101591978137,3,9.70663535327e-07,3.25648159105e-06
13.4,38,.0000484767586334,.0000376845355041,22,.0000436484123636,.0000214870161581,16,4.82834626980e-06,.000016197519346
13.5,112,5.40863037179e-06,4.05738582776e-06,58,4.85266608230e-06,2.69192631075e-06,54,5.55964289495e-07,1.36545951701e-06
13.6,29,.0000214970534589,.0000135259686216,16,.0000204578912504,.0000100798449112,13,1.03916220850e-06,3.44612371039e-06
13.7,99,6.49937761821e-06,5.44486824716e-06,58,5.72724140713e-06,3.20763384987e-06,41,7.72136211080e-07,2.23723439730e-06
13.8,36,.000045934602565,.0000262628219971,22,.0000446516195658,.0000219810770727,14,1.28298299917e-06,4.28174492439e-06
13.9,43,.0000435183905352,.0000319555937323,23,.0000398351113517,.000019612091624,20,3.68327918343e-06,.0000123435021082
14,39,.0000202259215075,.0000129218461242,14,.0000191638840432,9.43752099913e-06,25,1.06203746431e-06,3.48432512509e-06
14.1,55,.0000110336081538,7.28261576444e-06,36,.0000103935116895,5.25521620154e-06,19,6.40096464277e-07,2.02739956290e-06
14.2,86,.0000436564052082,.0000276757635813,58,.0000415113343806,.0000209134348079,28,2.14507082763e-06,6.76232877339e-06
14.3,100,.0000203249289166,.0000164349691616,47,.0000180138981998,8.96670372796e-06,53,2.31103071680e-06,7.46826543363e-06
14.4,69,6.17545693071e-06,3.54998958185e-06,26,5.96193635705e-06,3.02557876397e-06,43,2.13520573666e-07,5.24410817881e-07
14.5,368,.0000438771737074,.00002917531799,185,.0000410478379353,.000020544191677,183,2.82933577200e-06,8.63112631300e-06
14.6,42,.0000328496915183,.0000232949132668,22,.0000303533390298,.0000149517447041,20,2.49635248850e-06,8.34316856269e-06
14.7,256,.0000171855990593,.0000119444977985,130,.0000157419698406,8.13131902200e-06,126,1.44362921872e-06,3.81317877651e-06
14.8,21,.0000241150001443,.000020744383562,11,.0000210152521731,.0000103450311713,10,3.09974797119e-06,.0000103993523908
14.9,426,.0000124045141637,.0000100329922144,234,.0000109675459021,5.64809737114e-06,192,1.43696826160e-06,4.38489484322e-06
15,261,.0000202915598161,.0000176908940528,132,.0000174867488281,8.80585873775e-06,129,2.80481098802e-06,8.88503531504e-06
15.1,95,.0000375836412793,.0000229918745442,49,.0000360081754716,.0000178078123697,46,1.57546580770e-06,5.18406217453e-06
15.2,78,5.97993159701e-06,3.30817633110e-06,36,5.82963261087e-06,2.93903899795e-06,42,1.50298986146e-07,3.69137333145e-07
15.3,321,.0000258379055152,.0000174020389103,195,.000024091936405,.0000122838794885,126,1.74596911029e-06,5.11815942184e-06
15.4,255,.0000528808589448,.0000332745740672,151,.0000503241402119,.0000249134060053,104,2.55671873295e-06,8.36116806191e-06
15.5,421,.0000253397794506,.0000207299730985,200,.0000222034238151,.0000116613488055,221,3.13635563554e-06,9.06862429306e-06
