temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
12.4,1,1.06283755485e-06,1.37045242354e-06,0,0,0,1,1.06283755485e-06,1.37045242354e-06
15.2,17,9.08784019149e-08,8.12116556226e-08,8,7.62315566227e-08,4.52387074468e-08,9,1.46468452922e-08,3.59729481758e-08
15.3,43,4.00720529870e-07,6.14851261460e-07,6,1.98287328779e-07,1.17671251409e-07,37,2.02433201091e-07,4.97180010051e-07
15.6,16,1.61927543441e-06,2.12383690368e-06,3,4.84942921375e-08,2.87783574748e-08,13,1.57078114227e-06,2.09505854620e-06
15.9,26,1.15648272625e-07,1.43268878983e-07,5,7.55755191761e-08,4.48493882033e-08,21,4.00727534489e-08,9.84194907794e-08
16,26,9.03923529361e-08,1.14140140672e-07,9,5.79117060973e-08,3.43670132352e-08,17,3.24806468388e-08,7.97731274371e-08
16.3,32,2.57091269162e-06,1.97775290900e-06,22,2.32819829193e-06,1.38164146790e-06,10,2.42714399690e-07,5.96111441098e-07
16.5,29,2.38452781076e-07,3.38266396227e-07,6,1.32814787612e-07,7.88173490918e-08,23,1.05637993464e-07,2.59449047135e-07
16.6,21,1.55915298228e-07,1.78124490269e-07,7,1.09958443240e-07,6.52535261381e-08,14,4.59568549882e-08,1.12870964131e-07
16.8,204,6.55034066765e-07,5.43088340188e-07,127,5.72156539702e-07,3.39539464655e-07,77,8.28775270634e-08,2.03548875533e-07
16.9,1,1.18873995092e-08,7.05443525817e-09,1,1.18873995092e-08,7.05443525817e-09,0,0,0
17.1,73,2.52928511946e-06,2.03649126385e-06,40,2.24177181796e-06,1.33035280525e-06,33,2.87513301500e-07,7.06138458595e-07
17.3,86,.0001025263235015,.0001531553769807,44,.0000342833591729,.0000650429240663,42,.0000682429643286,.0000881124529144
17.4,17,1.82079362254e-07,2.22845404352e-07,4,1.20448481411e-07,7.14787145029e-08,13,6.16308808432e-08,1.51366689849e-07
17.5,88,4.50308088262e-07,4.87727372711e-07,47,3.31925434693e-07,1.96977192335e-07,41,1.18382653569e-07,2.90750180376e-07
17.6,44,5.99287899083e-07,6.97542313244e-07,14,4.15724403346e-07,2.46706675533e-07,30,1.83563495737e-07,4.50835637711e-07
17.7,68,2.94287230584e-07,4.19927710160e-07,15,1.62595604980e-07,9.64904240952e-08,53,1.31691625604e-07,3.23437286065e-07
17.8,26,7.59081560275e-07,5.76894732873e-07,21,6.91204368408e-07,4.10186984823e-07,5,6.78771918672e-08,1.66707748050e-07
17.9,90,1.45549423713e-06,1.44568618188e-06,28,1.14305673637e-06,6.78333382353e-07,62,3.12437500760e-07,7.67352799524e-07
18,66,.0000781570905919,.0001184824228226,21,.0000277477563353,.0000532622655016,45,.0000504093342566,.000065220157321
18.1,106,.0000182901726876,.0000236138376616,38,4.38994033569e-07,2.60515771733e-07,68,.000017851178654,.0000233533218899
18.2,232,.000030149440795,.0000448583746049,145,.0000125197991503,.0000216855914743,87,.0000176296416447,.0000231727831306
18.3,281,3.27696612201e-06,2.83497580633e-06,176,2.79897409605e-06,1.66101775190e-06,105,4.77992025960e-07,1.17395805443e-06
18.4,104,5.04845486737e-06,8.13716529069e-06,45,4.19509616156e-06,6.36744625759e-06,59,8.53358705810e-07,1.76971903310e-06
18.5,155,.0000563424022569,.0000719946914358,54,2.01008247647e-06,1.19285943456e-06,101,.0000543323197805,.0000708018320013
18.6,464,.0000923924164888,.0001216561983085,268,9.92181840109e-06,.0000146325990198,196,.0000824705980877,.0001070235992887
18.7,105,6.19040096839e-06,8.10191272449e-06,40,1.02156844273e-06,6.06237600120e-07,65,5.16883252566e-06,7.49567512437e-06
18.8,271,.0000334388070369,.0000446695952775,159,5.00847047324e-06,6.89181784741e-06,112,.0000284303365637,.0000377777774301
18.9,194,.0000475871524416,.0000647998593399,85,8.56263012627e-06,.000013826004936,109,.0000390245223153,.0000509738544039
19,175,.0000497392509535,.0000632414030814,91,9.33254275282e-06,.000010151259747,84,.0000404067082007,.0000530901433344
19.1,199,.0000977204253337,.000125825739649,64,2.41487010011e-06,2.38420435794e-06,135,.0000953055552336,.0001234415352911
19.2,635,.0000950250935522,.0001331530210181,379,.0000221103694648,.0000379944701283,256,.0000729147240874,.0000951585508898
19.3,174,.0000177125801133,.0000224446139176,56,1.93048212882e-06,1.14562157094e-06,118,.0000157820979845,.0000212989923467
19.4,201,7.82494015639e-06,.0000105740080218,88,3.95245683293e-06,4.78280526539e-06,113,3.87248332345e-06,5.79120275646e-06
19.5,592,.0000721961572241,.0000921649422199,346,8.08998744650e-06,8.67882299671e-06,246,.0000641061697776,.0000834861192232
19.6,654,.0000238673759509,.0000299689649498,341,5.59024993985e-06,4.39273863195e-06,313,.0000182771260111,.0000255762263178
19.7,921,.0000253521524307,.0000339178455555,532,9.22269329573e-06,.0000114982893598,389,.000016129459135,.0000224195561958
19.8,563,.0001611809676093,.0002063181162607,317,9.65551162357e-06,9.26121954070e-06,246,.0001515254559857,.00019705689672
19.9,681,.0000193744569143,.0000325831813207,441,.0000185276932834,.0000305035128038,240,8.46763630935e-07,2.07966851695e-06
20,1084,.0000249028705,.0000303604190958,707,.0000141997793982,.0000147675332933,377,.0000107030911018,.0000155928858024
20.1,515,6.35869762391e-06,6.32946150536e-06,259,4.98642612434e-06,2.95913501647e-06,256,1.37227149957e-06,3.37032648889e-06
20.2,941,7.55259954865e-06,6.42132882178e-06,558,6.51139510177e-06,3.86410969622e-06,383,1.04120444688e-06,2.55721912557e-06
20.3,1083,.0000476507108511,.0000635162937533,647,.0000163032520715,.0000210947159223,436,.0000313474587796,.0000424215778311
20.4,1075,.0000170309590114,.0000192728892499,605,7.14521255152e-06,4.24024111423e-06,470,9.88574645991e-06,.0000150326481356
20.5,2254,.0000726443954889,.000100277768382,1284,.0000347653704101,.0000477223780005,970,.0000378790250788,.0000525553903814
20.6,912,.0000748548105183,.0000938433098721,538,5.89864293232e-06,3.50047927988e-06,374,.000068956167586,.0000903428305922
20.7,1266,.0000736550516201,.0000984326414334,740,.0000223030149042,.0000292646207072,526,.0000513520367159,.0000691680207262
20.8,1204,.0000316723325864,.0000403998943269,694,.0000185295926336,.0000201001205581,510,.0000131427399528,.0000202997737688
20.9,1356,.0000104702789735,9.23318890944e-06,842,8.84902060760e-06,5.25134567109e-06,514,1.62125836586e-06,3.98184323835e-06
21,1171,.0000740769178825,.0001014141480571,640,.0000220472252601,.0000306860755132,531,.0000520296926224,.0000707280725439
21.1,1764,.0000790064140189,.0001021373144715,1045,.0000149186292964,.0000165277729103,719,.0000640877847225,.0000856095415612
21.2,1881,.0000412032616864,.0000484469191991,944,.0000185887490731,.0000131536733513,937,.0000226145126133,.0000352932458478
21.3,2362,.0001309341378484,.0001673454366056,1391,.0000291502729826,.0000308386094865,971,.0001017838648658,.0001365068271191
21.4,2247,.0000903519056379,.0001096679543375,1197,.0000181281886416,.000010757957152,1050,.0000722237169964,.0000989099971855
21.5,2594,.0000653299332365,.000078586323098,1514,.0000171264004767,.0000114803366839,1080,.0000482035327598,.0000671059864141
21.6,2053,.0000752265040869,.0000980036974916,1040,.0000194461720144,.0000190254388814,1013,.0000557803320724,.0000789782586101
