temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high
11.8,36,7.07651981902e-07,6.97735030641e-07,13,5.58510953930e-07,3.31441661672e-07,23,1.49141027972e-07,3.66293368970e-07
12.7,39,1.62495900646e-06,1.44896421883e-06,22,1.36475478207e-06,8.09897419352e-07,17,2.60204224389e-07,6.39066799479e-07
13.5,30,2.90365428812e-07,3.48955110585e-07,14,1.95528691016e-07,1.16034168496e-07,16,9.48367377962e-08,2.32920942089e-07
14.4,23,7.83755785605e-07,6.91852426016e-07,10,6.62020525510e-07,3.92868182431e-07,13,1.21735260095e-07,2.98984243585e-07
14.5,17,1.02280678149e-07,1.40008343141e-07,4,5.96994116364e-08,3.54279019454e-08,13,4.25812665128e-08,1.04580441196e-07
15.4,25,5.05569340614e-07,4.34497923862e-07,13,4.33371806885e-07,2.57179325835e-07,12,7.21975337292e-08,1.77318598027e-07
15.7,51,1.26705235282e-06,1.40631447998e-06,21,9.15713524563e-07,5.43419254484e-07,30,3.51338828253e-07,8.62895225495e-07
16,170,7.09038504632e-07,6.61238453215e-07,89,5.79933854494e-07,3.44154826637e-07,81,1.29104650137e-07,3.17083626578e-07
16.2,1,1.93072065002e-08,4.74188865951e-08,0,0,0,1,1.93072065002e-08,4.74188865951e-08
16.4,14,2.74885914919e-07,3.47454284011e-07,4,1.75923013046e-07,1.04399408229e-07,10,9.89629018733e-08,2.43054875781e-07
16.5,48,1.91875393130e-06,1.42812016435e-06,32,1.76334677882e-06,1.04643706944e-06,16,1.55407152480e-07,3.81683094908e-07
16.7,76,1.05291040753e-06,1.08658935138e-06,31,8.05000660797e-07,4.77718014924e-07,45,2.47909746731e-07,6.08871336460e-07
16.8,48,6.30376631949e-07,6.15114042146e-07,21,5.00973176942e-07,2.97296558482e-07,27,1.29403455007e-07,3.17817483664e-07
16.9,185,7.01525058211e-07,6.41893260100e-07,98,5.80412767848e-07,3.44439028077e-07,87,1.21112290363e-07,2.97454232023e-07
17,187,9.15212833630e-07,7.17230107528e-07,117,8.21736158230e-07,4.87649511105e-07,70,9.34766754002e-08,2.29580596423e-07
17.1,209,9.67785765971e-07,8.50865323754e-07,115,8.19312087064e-07,4.86210982586e-07,94,1.48473678907e-07,3.64654341167e-07
17.2,32,1.47275697526e-07,1.69625685276e-07,14,1.03129091045e-07,6.12007293732e-08,18,4.41466064816e-08,1.08424955902e-07
17.3,63,1.55873886909e-06,1.47298124054e-06,28,1.26454176108e-06,7.50427216367e-07,35,2.94197108008e-07,7.22554024168e-07
17.4,68,1.66699091275e-06,1.56282016883e-06,29,1.35905050147e-06,8.06512302276e-07,39,3.07940411282e-07,7.56307866556e-07
17.5,2,1.98778629112e-08,4.88204285887e-08,0,0,0,2,1.98778629112e-08,4.88204285887e-08
17.6,21,6.59370348322e-08,7.26933842010e-08,11,4.79169763867e-08,2.84357577485e-08,10,1.80200584454e-08,4.42576264525e-08
17.7,58,1.45374141391e-06,1.59539241107e-06,23,1.06036978664e-06,6.29263783303e-07,35,3.93371627272e-07,9.66128627766e-07
17.8,116,2.02245335879e-06,1.85150697973e-06,48,1.67277419294e-06,9.92687894996e-07,68,3.49679165845e-07,8.58819084737e-07
17.9,600,6.51189813422e-06,5.93235760804e-06,313,5.40163873342e-06,3.20553808608e-06,287,1.11025940081e-06,2.72681952196e-06
18,368,3.99324517492e-06,3.54984862827e-06,208,3.35965973908e-06,1.99375001053e-06,160,6.33585435839e-07,1.55609861774e-06
18.1,387,1.84937474895e-06,1.54524832729e-06,224,1.60897785029e-06,9.54828698108e-07,163,2.40396898665e-07,5.90419629187e-07
18.2,54,1.10240549855e-06,1.14159215125e-06,26,8.40735004726e-07,4.98924145553e-07,28,2.61670493829e-07,6.42668005701e-07
18.3,60,1.87237082527e-06,2.41589488237e-06,22,1.17186008097e-06,6.95426375152e-07,38,7.00510744300e-07,1.72046850722e-06
18.4,177,2.72117386579e-06,2.50244604993e-06,83,2.24463224940e-06,1.33205023345e-06,94,4.76541616390e-07,1.17039581649e-06
18.5,791,6.52384284494e-06,6.06483650345e-06,434,5.34626263260e-06,3.17267576322e-06,357,1.17758021234e-06,2.89216074023e-06
18.6,181,3.66113190431e-06,3.53253370977e-06,97,2.93102786486e-06,1.73938348569e-06,84,7.30104039448e-07,1.79315022408e-06
18.7,362,3.17433769442e-06,2.61459675832e-06,217,2.78196630155e-06,1.65092470861e-06,145,3.92371392877e-07,9.63672049714e-07
18.8,107,1.31061060848e-06,1.59867633776e-06,22,8.69872925691e-07,5.16215691082e-07,85,4.40737682794e-07,1.08246064667e-06
18.9,394,5.29792619630e-06,5.03160114329e-06,183,4.28448893963e-06,2.54257880661e-06,211,1.01343725667e-06,2.48902233668e-06
19,324,3.43941331427e-06,3.11180595880e-06,167,2.86455157994e-06,1.69993394894e-06,157,5.74861734326e-07,1.41187200986e-06
19.1,1023,8.54895557773e-06,7.89483179942e-06,543,7.03409291591e-06,4.17429852617e-06,480,1.51486266181e-06,3.72053327324e-06
19.2,67,3.09646200847e-07,3.26647209503e-07,34,2.32929385779e-07,1.38229165558e-07,33,7.67168150673e-08,1.88418043945e-07
19.3,358,4.28285645160e-06,3.84585650992e-06,169,3.58262072808e-06,2.12606347483e-06,189,7.00235723516e-07,1.71979303509e-06
19.4,369,5.64024956062e-06,5.21629734873e-06,196,4.63671872719e-06,2.75160540708e-06,173,1.00353083343e-06,2.46469194165e-06
19.5,454,5.69120849692e-06,6.09348639591e-06,188,4.23296048746e-06,2.51199989321e-06,266,1.45824800946e-06,3.58148650270e-06
19.6,400,3.03007368024e-06,2.93169789156e-06,189,2.42149012109e-06,1.43700440969e-06,211,6.08583559158e-07,1.49469348187e-06
19.7,987,9.04096260823e-06,7.75797685959e-06,571,7.75633440075e-06,4.60290410242e-06,416,1.28462820748e-06,3.15507275717e-06
19.8,456,7.61430486801e-06,6.30179464789e-06,249,6.65693696589e-06,3.95047978818e-06,207,9.57367902121e-07,2.35131485971e-06
19.9,301,1.81524944071e-06,1.79038993831e-06,142,1.43236600136e-06,8.50020499210e-07,159,3.82883439343e-07,9.40369439095e-07
20,489,3.23405188246e-06,3.12763753951e-06,244,2.58526003361e-06,1.53419170501e-06,245,6.48791848856e-07,1.59344583450e-06
