temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
-20,27,-5.736486,6.8044505,-19.072964,7.5999923,-68.50238,22.282812,-112.17589,-24.828865
-19.9,27,-5.7242808,6.7899728,-19.032383,7.5838218,-68.356628,22.235403,-111.93722,-24.776039
-19.799999,27,-5.7120752,6.7754955,-18.991802,7.5676517,-68.210876,22.187992,-111.69854,-24.723211
-19.700001,27,-5.6998701,6.7610178,-18.951221,7.5514817,-68.065132,22.140583,-111.45987,-24.670383
-19.6,27,-5.687665,6.7465405,-18.910641,7.5353112,-67.91938,22.093172,-111.2212,-24.617556
-19.5,27,-5.6754594,6.7320628,-18.87006,7.5191412,-67.773628,22.045761,-110.98253,-24.56473
-19.4,27,-5.6632543,6.7175851,-18.829479,7.5029707,-67.627876,21.998352,-110.74385,-24.511902
-19.299999,27,-5.6510487,6.7031074,-18.788898,7.4868007,-67.482124,21.950941,-110.50518,-24.459074
-19.200001,27,-5.6388435,6.6886301,-18.748318,7.4706306,-67.33638,21.903532,-110.26651,-24.406248
-19.1,27,-5.6266384,6.6741524,-18.707737,7.4544601,-67.190628,21.856121,-110.02784,-24.35342
-19,27,-5.6144328,6.6596751,-18.667156,7.4382901,-67.044876,21.80871,-109.78917,-24.300592
-18.9,27,-5.6022277,6.6451974,-18.626575,7.4221196,-66.899132,21.761301,-109.55049,-24.247765
-18.799999,27,-5.5900226,6.6307197,-18.585995,7.4059496,-66.75338,21.71389,-109.31182,-24.194937
-18.700001,27,-5.5778174,6.6162424,-18.545414,7.3897796,-66.607628,21.666481,-109.07315,-24.142111
-18.6,27,-5.5656118,6.6017647,-18.504833,7.3736095,-66.461884,21.61907,-108.83448,-24.089283
-18.5,27,-5.5534067,6.5872874,-18.464252,7.357439,-66.316132,21.571659,-108.5958,-24.036455
-18.4,27,-5.5412011,6.5728097,-18.423672,7.341269,-66.17038,21.524248,-108.35713,-23.983627
-18.299999,27,-5.528996,6.558332,-18.383091,7.3250985,-66.024628,21.476839,-108.11846,-23.930799
-18.200001,27,-5.5167909,6.5438547,-18.34251,7.3089285,-65.878883,21.429428,-107.87979,-23.877974
-18.1,27,-5.5045853,6.529377,-18.301929,7.2927585,-65.733131,21.382019,-107.64112,-23.825146
-18,27,-5.4923801,6.5148993,-18.261349,7.276588,-65.587379,21.334608,-107.40244,-23.772318
-17.9,27,-5.480175,6.500422,-18.220768,7.2604179,-65.441635,21.287197,-107.16377,-23.71949
-17.799999,27,-5.4679694,6.4859443,-18.180187,7.2442474,-65.295883,21.239788,-106.9251,-23.666664
-17.700001,27,-5.4557643,6.471467,-18.139606,7.2280779,-65.150131,21.192377,-106.68643,-23.613836
-17.6,27,-5.4435592,6.4569893,-18.099026,7.2119074,-65.004387,21.144968,-106.44776,-23.561008
-17.5,27,-5.4313536,6.4425116,-18.058445,7.1957374,-64.858635,21.097557,-106.20908,-23.508181
-17.4,27,-5.4191484,6.4280338,-18.017864,7.1795669,-64.712883,21.050146,-105.97041,-23.455355
-17.299999,27,-5.4069428,6.4135566,-17.977283,7.1633968,-64.567131,21.002737,-105.73174,-23.402527
-17.200001,27,-5.3947377,6.3990793,-17.936703,7.1472268,-64.421387,20.955326,-105.49307,-23.349699
-17.1,27,-5.3825326,6.3846016,-17.896122,7.1310563,-64.275635,20.907917,-105.25439,-23.296873
-17,27,-5.3703275,6.3701239,-17.855541,7.1148863,-64.129883,20.860506,-105.01572,-23.244045
-16.9,27,-5.3581219,6.3556461,-17.81496,7.0987158,-63.984135,20.813095,-104.77705,-23.191217
-16.799999,27,-5.3459167,6.3411689,-17.77438,7.0825458,-63.838383,20.765684,-104.53838,-23.13839
-16.700001,27,-5.3337116,6.3266912,-17.733799,7.0663757,-63.692635,20.718275,-104.29971,-23.085564
-16.6,27,-5.321506,6.3122139,-17.693218,7.0502052,-63.546886,20.670864,-104.06104,-23.032736
-16.5,27,-5.3093009,6.2977362,-17.652637,7.0340352,-63.401134,20.623455,-103.82236,-22.979908
-16.4,27,-5.2970953,6.2832584,-17.612057,7.0178647,-63.255386,20.576044,-103.58369,-22.92708
-16.299999,27,-5.2848902,6.2687807,-17.571474,7.0016947,-63.109634,20.528633,-103.34502,-22.874252
-16.200001,27,-5.2726851,6.2543035,-17.530895,6.9855247,-62.963886,20.481224,-103.10635,-22.821426
-16.1,27,-5.2604799,6.2398262,-17.490314,6.9693546,-62.818138,20.433813,-102.86768,-22.768599
-16,27,-5.2482743,6.2253485,-17.449734,6.9531841,-62.672386,20.386404,-102.62901,-22.715771
-15.9,27,-5.2360692,6.2108707,-17.409151,6.9370141,-62.526638,20.338993,-102.39033,-22.662943
-15.8,27,-5.2238636,6.1963935,-17.368572,6.9208441,-62.380886,20.291582,-102.15166,-22.610117
-15.7,27,-5.2116585,6.1819158,-17.327991,6.9046736,-62.235138,20.244173,-101.91299,-22.557289
-15.6,27,-5.1994534,6.167438,-17.287411,6.8885036,-62.08939,20.196762,-101.67432,-22.504461
-15.5,27,-5.1872478,6.1529608,-17.24683,6.872333,-61.943638,20.149353,-101.43565,-22.451633
-15.4,27,-5.1750426,6.138483,-17.206247,6.856163,-61.79789,20.101942,-101.19697,-22.398806
-15.3,27,-5.1628375,6.1240053,-17.165668,6.839993,-61.652138,20.054531,-100.9583,-22.34598
-15.2,27,-5.1506319,6.1095281,-17.125086,6.8238225,-61.50639,20.007122,-100.71963,-22.293152
