temp,ref,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
45,27,-7.859004,10.374619,-28.192884,12.474876,-17.208277,15.515972,-47.619026,13.20247
40,27,-3.7555389,5.3990798,-14.337541,6.8264627,-4.1317501,7.9847102,-19.781494,11.517994
35,27,-.364371,1.4028282,-3.1138637,2.3851218,5.8675485,2.9206202,.14323774,11.591859
30,27,.29545274,.40257645,-.49358258,1.084488,4.0670319,1.3386717,1.4432837,6.6907802
10,27,-2.0748992,2.4611843,-6.8987317,2.7489333,-24.777456,8.059741,-40.574257,-8.9806538
5,27,-2.6851637,3.1850619,-8.9277706,3.5574431,-32.064941,10.430253,-52.507862,-11.622023
0,27,-3.295428,3.9089396,-10.956809,4.365953,-39.352428,12.800765,-64.441467,-14.263391
